ax,ay,az,gx,gy,gz
-12.58,0.77,5.78,3.79,3.68,-1.85
-19.61,1.28,2.67,4.37,4.37,-2.77
-19.61,9.78,-4.25,4.37,3.71,-3.66
-19.61,14.26,-8.89,4.37,2.19,-3.97
-15.48,11.71,-9.76,4.33,-0.15,-3.82
-9.76,6.8,-4.77,2.25,-2.1,-3.15
-3.79,3.37,1.07,1.0,-3.45,-2.4
1.76,1.59,6.06,0.27,-3.53,-2.18
1.07,-1.6,6.95,-1.17,-2.27,-1.75
1.64,-6.05,3.86,-0.87,-1.24,-1.24
0.1,-7.22,1.97,0.44,-1.33,-0.44
-0.68,-3.7,2.24,0.71,-1.06,0.41
-1.76,-1.95,2.7,0.12,-0.28,0.55
-3.78,-1.66,2.54,-0.28,0.46,0.35
-6.38,-2.16,1.92,-0.06,0.67,0.36
-8.36,-0.92,2.14,0.03,0.58,0.6
-9.09,0.05,1.92,-0.3,0.34,0.82
-8.89,0.86,2.32,-0.62,0.14,0.97
-8.2,1.21,2.73,-0.73,0.23,0.86
