ax,ay,az,gx,gy,gz
-4.83,3.68,-0.83,0.49,1.2,-0.68
-5.61,2.21,-4.23,1.31,0.4,-0.31
-4.05,3.07,-1.96,1.37,-0.02,0.03
-5.02,5.48,-1.92,1.04,0.71,0.22
-7.65,6.49,-4.04,0.46,1.2,0.09
-10.55,7.81,-6.51,0.08,1.02,0.14
-12.36,8.93,-8.4,-0.0,0.37,0.13
-12.95,10.66,-8.92,-0.01,-0.28,0.04
-13.91,12.13,-8.98,-0.14,-0.9,-0.17
-13.99,11.94,-8.79,-0.42,-1.67,-0.47
-12.72,10.46,-7.58,-0.67,-2.11,-0.79
-12.15,8.57,-7.3,-0.64,-2.43,-1.04
-10.46,6.66,-6.39,-0.43,-2.77,-1.21
-9.24,5.1,-5.28,-0.22,-2.84,-1.24
-8.39,4.1,-4.34,0.03,-2.83,-1.15
-7.19,3.51,-3.07,0.15,-2.55,-1.12
-6.13,3.15,-2.22,0.1,-2.16,-1.0
-5.86,3.62,-1.73,0.1,-1.85,-0.87
-4.88,4.48,-1.32,0.11,-1.75,-0.79
-4.21,5.36,-0.92,-0.13,-1.7,-0.72
