ax,ay,az,gx,gy,gz
-3.55,4.39,-2.88,0.48,1.38,-0.05
-4.35,3.52,-6.22,1.07,0.05,0.15
-3.08,4.93,-3.89,0.73,-0.11,0.71
-4.69,6.1,-4.37,0.49,0.38,0.72
-6.31,7.92,-6.64,0.09,0.79,0.75
-9.13,8.78,-10.33,0.16,0.33,0.77
-10.34,10.48,-12.58,0.85,-0.8,0.69
-10.1,13.31,-13.29,1.33,-1.9,0.47
-10.13,15.0,-13.06,1.25,-2.81,0.08
-9.16,14.92,-12.35,0.86,-3.5,-0.34
-8.02,13.73,-11.17,0.32,-4.02,-0.79
-6.3,11.43,-10.2,0.3,-4.36,-1.2
-4.52,9.38,-8.22,0.56,-4.37,-1.34
-3.45,8.36,-6.04,0.97,-4.28,-1.4
-2.39,7.87,-4.38,0.89,-3.64,-1.51
-2.05,6.92,-3.21,0.45,-3.24,-1.35
-2.52,5.88,-2.16,0.07,-2.96,-1.21
-2.07,4.49,-1.19,0.09,-2.56,-1.18
-1.82,3.78,-0.18,0.23,-2.16,-0.99
-2.26,3.79,0.75,0.21,-1.77,-0.77
