ax,ay,az,gx,gy,gz
-19.61,4.82,4.18,3.3,3.01,-2.35
-19.61,12.06,2.8,3.66,2.57,-2.62
-19.61,15.28,2.03,2.8,1.4,-3.97
-19.18,10.49,-2.87,3.35,1.45,-4.37
-11.93,6.3,-7.4,4.37,0.79,-4.37
-6.39,4.78,-7.97,4.37,-0.93,-3.65
1.59,5.29,-6.16,3.67,-2.65,-3.11
4.96,0.88,-0.51,1.03,-3.14,-2.47
5.08,-3.31,0.2,-0.08,-2.15,-1.57
4.09,-6.95,0.13,0.86,-1.48,-0.43
1.58,-4.65,0.88,1.6,-1.37,0.05
-1.47,-1.5,1.91,0.76,-0.87,0.49
-4.92,-0.38,2.15,-0.15,-0.6,0.79
-6.79,0.19,2.55,-0.09,-0.48,0.84
-8.14,1.62,2.31,0.16,-0.08,0.79
-9.68,2.31,1.53,0.31,0.17,0.68
-9.9,3.66,1.28,0.13,0.21,0.44
-10.58,3.37,0.71,-0.25,0.11,0.29
-10.33,2.04,0.51,-0.4,0.02,0.24
