ax,ay,az,gx,gy,gz
-19.61,-7.92,3.72,4.37,3.84,-0.28
-19.61,-3.49,-3.55,4.37,3.65,0.13
-19.61,10.71,-8.51,4.37,2.33,-0.05
-18.73,11.46,-10.51,4.37,0.08,-1.13
-8.94,6.79,-7.43,4.37,-1.47,-1.44
-2.36,4.28,-4.71,2.14,-2.13,-1.93
2.14,2.09,-1.93,-0.4,-2.33,-1.94
2.21,-0.48,-1.84,-1.48,-2.34,-1.66
1.99,-4.87,-0.91,-0.31,-2.16,-0.94
0.56,-2.72,2.23,0.59,-1.3,-0.14
-2.53,-2.15,1.69,0.81,-1.02,-0.05
-3.62,-0.19,2.11,0.37,-0.67,0.15
-5.79,0.87,2.34,-0.28,-0.11,0.03
-7.53,0.28,1.81,-0.45,0.25,-0.12
-9.02,0.16,1.26,-0.21,0.39,-0.15
-9.45,0.73,0.8,-0.05,0.41,-0.03
-9.35,1.87,0.44,-0.27,0.43,0.01
-9.81,1.48,-0.09,-0.51,0.41,-0.11
-9.95,0.78,-0.02,-0.63,0.29,-0.14
