ax,ay,az,gx,gy,gz
-12.17,5.5,-0.32,0.24,-0.49,-0.07
-12.11,4.84,-0.3,0.42,-0.49,-0.06
-12.41,3.98,0.04,0.86,-0.3,-0.03
-13.24,3.52,0.35,1.56,-0.02,0.02
-13.74,4.07,0.37,1.85,-0.04,0.12
-13.82,4.84,0.35,1.94,-0.14,0.26
-14.16,7.38,-0.31,1.53,-0.48,0.36
-14.19,8.67,-0.58,1.2,-0.68,0.0
-13.57,8.58,-1.16,0.88,-0.82,-0.62
-12.55,6.9,-2.33,0.78,-1.19,-1.12
-11.07,6.0,-2.58,1.08,-1.58,-1.19
-8.0,6.14,-2.14,1.4,-1.82,-1.1
-5.32,6.92,-2.12,1.25,-1.56,-0.94
-4.83,7.18,-2.44,0.82,-1.27,-0.98
-4.55,6.39,-2.7,0.26,-1.14,-1.1
-4.26,4.33,-2.62,-0.22,-1.23,-1.14
-4.0,3.15,-2.27,-0.27,-1.41,-1.09
-3.55,2.06,-1.65,-0.19,-1.58,-1.01
-2.61,0.76,0.24,0.2,-1.72,-0.78
-2.29,0.61,1.08,0.38,-1.61,-0.67
