ax,ay,az,gx,gy,gz
-7.74,4.35,-2.24,0.56,1.48,-0.0
-8.46,3.99,-8.24,1.7,-0.37,0.15
-2.56,4.24,-2.98,1.72,0.1,0.21
-9.97,8.54,-4.2,0.91,0.87,0.32
-11.2,8.65,-6.68,0.35,0.46,0.11
-12.31,9.37,-7.47,0.14,-0.3,0.1
-11.93,10.59,-7.86,-0.05,-0.84,-0.02
-12.28,10.74,-7.87,-0.02,-1.4,-0.18
-12.3,10.7,-7.39,0.12,-2.09,-0.47
-10.36,9.93,-6.81,0.02,-2.56,-0.88
-9.48,8.37,-5.95,-0.09,-2.68,-1.05
-8.88,6.67,-4.99,0.05,-2.8,-1.27
-7.38,5.68,-3.88,0.27,-2.81,-1.29
-6.32,5.24,-2.44,0.24,-2.54,-1.25
-6.17,4.44,-2.38,0.12,-2.25,-1.2
-6.13,3.67,-2.3,0.31,-2.16,-1.16
-5.56,3.65,-1.46,0.63,-2.14,-1.04
-5.11,3.83,-1.07,0.91,-1.97,-0.98
-4.59,4.08,-0.72,0.97,-1.81,-0.88
-4.5,4.64,-0.22,0.72,-1.61,-0.77
