ax,ay,az,gx,gy,gz
-19.61,7.86,13.73,1.7,4.37,-4.1
-19.61,6.09,4.23,3.47,4.12,-4.28
-19.61,14.59,-0.66,4.37,2.5,-4.37
-15.93,13.36,-7.88,4.37,1.44,-4.37
-3.7,10.34,-6.65,3.91,-0.31,-4.37
2.56,4.97,-1.29,2.75,-1.57,-4.37
7.19,-0.91,2.83,2.19,-2.06,-3.26
9.05,-1.78,7.99,1.8,-1.3,-3.0
8.16,-2.79,7.9,0.67,-0.33,-2.07
3.19,-3.31,5.66,0.02,0.43,-0.69
-0.64,-2.36,4.14,0.41,0.56,0.2
-2.09,0.45,3.27,0.24,0.75,0.48
-6.11,0.54,0.97,-0.36,0.64,0.7
-8.13,1.17,0.39,-0.84,0.04,0.95
-8.51,1.36,0.72,-1.2,-0.53,1.12
-9.08,0.88,2.06,-1.42,-0.8,1.07
-8.79,-1.17,2.75,-1.27,-0.66,0.95
-7.31,-2.97,2.46,-0.68,-0.26,1.03
-6.51,-2.7,2.35,-0.36,-0.15,1.31
