ax,ay,az,gx,gy,gz
-8.36,2.1,0.67,0.09,0.61,-0.35
-8.24,1.33,-0.19,0.02,0.39,-0.23
-7.58,0.88,-0.48,0.18,0.12,-0.03
-7.09,1.29,0.07,0.28,0.12,0.1
-7.77,1.73,0.31,0.13,0.2,0.18
-8.28,2.07,0.62,-0.05,0.15,0.24
-9.04,2.43,1.03,-0.11,0.14,0.24
-10.09,2.81,1.18,-0.13,0.21,0.21
-11.01,3.09,1.0,-0.14,0.24,0.14
-11.08,2.93,0.82,-0.07,0.28,0.05
-11.41,2.73,0.54,0.04,0.29,-0.04
-11.42,2.57,0.13,0.1,0.24,-0.13
-11.12,2.09,-0.09,0.15,0.15,-0.18
-10.61,1.7,-0.16,0.24,0.08,-0.16
-9.92,1.41,-0.13,0.34,0.02,-0.12
-9.34,1.31,-0.2,0.43,-0.02,-0.01
-8.8,1.48,-0.18,0.52,-0.08,0.09
-8.19,1.83,0.06,0.53,-0.11,0.18
-7.72,2.2,0.25,0.45,-0.06,0.24
-7.44,2.5,0.3,0.35,-0.0,0.28
