ax,ay,az,gx,gy,gz
-19.61,3.07,0.9,2.15,3.14,-1.84
-19.61,6.35,-1.7,3.17,1.62,-1.71
-19.61,11.61,-2.3,3.66,1.79,-3.22
-19.61,9.02,-8.38,4.37,0.63,-3.66
-13.78,9.71,-8.67,4.37,-1.34,-3.28
-7.23,8.73,-7.15,3.88,-3.1,-2.85
2.94,8.81,-0.66,2.69,-3.59,-3.18
5.11,1.3,2.0,1.02,-3.16,-3.21
5.21,-3.03,3.05,0.2,-1.5,-2.04
5.41,-6.49,1.67,1.03,-0.87,-1.43
3.28,-5.38,1.77,1.19,-0.74,-0.52
0.3,-3.53,3.11,0.27,-0.4,0.35
-2.6,-2.6,2.62,-0.12,0.07,0.63
-6.23,-2.29,1.71,0.18,0.35,0.85
-9.31,0.04,1.61,0.28,0.25,1.16
-10.85,2.16,1.98,0.17,0.05,1.07
-11.34,3.29,2.2,-0.16,0.07,0.82
-11.62,3.17,2.24,-0.43,0.19,0.49
-11.36,1.85,1.68,-0.54,0.33,0.34
