time,ax,ay,az,gx,gy,gz,label
1770089360.4205408,-6.09,5.71,-3.35,-0.12,0.13,-0.19,3
1770089360.4233012,-6.0,5.73,-3.29,-0.14,0.13,-0.19,3
1770089360.426018,-6.01,5.68,-3.29,-0.15,0.13,-0.18,3
1770089360.431432,-5.96,5.68,-3.28,-0.16,0.14,-0.17,3
1770089360.434308,-5.87,5.54,-3.24,-0.17,0.14,-0.17,3
1770089360.437032,-5.8,5.55,-3.27,-0.18,0.15,-0.15,3
1770089360.442553,-5.76,5.58,-3.36,-0.18,0.15,-0.15,3
1770089360.445357,-5.73,5.6,-3.26,-0.18,0.16,-0.14,3
1770089360.4482071,-5.68,5.53,-3.21,-0.18,0.17,-0.14,3
1770089360.453586,-5.55,5.51,-3.29,-0.19,0.18,-0.11,3
1770089360.458185,-5.48,5.57,-3.28,-0.18,0.19,-0.1,3
1770089360.460931,-5.41,5.76,-3.3,-0.17,0.22,-0.05,3
1770089360.4663491,-5.43,5.86,-3.4,-0.18,0.22,-0.05,3
1770089360.4691682,-5.37,5.9,-3.27,-0.18,0.22,-0.04,3
1770089360.471905,-5.39,6.0,-3.25,-0.19,0.22,-0.04,3
1770089360.4747598,-5.43,6.09,-3.22,-0.21,0.22,-0.03,3
1770089360.4801311,-5.37,6.14,-3.22,-0.22,0.21,-0.03,3
1770089360.4829838,-5.38,6.2,-3.19,-0.24,0.19,-0.02,3
1770089360.485708,-5.43,6.18,-3.09,-0.26,0.19,-0.02,3
1770089360.491234,-5.39,6.27,-3.09,-0.29,0.18,-0.02,3
1770089360.494061,-5.37,6.26,-3.03,-0.31,0.17,-0.01,3
1770089360.4968152,-5.32,6.31,-2.92,-0.33,0.16,-0.01,3
1770089360.503606,-5.2,6.38,-2.95,-0.36,0.17,-0.01,3
1770089360.50641,-5.02,6.26,-2.78,-0.48,0.2,0.01,3
1770089360.509228,-5.0,6.2,-2.65,-0.51,0.21,0.02,3
1770089360.5145652,-5.05,6.14,-2.76,-0.52,0.22,0.02,3
1770089360.51744,-5.13,6.07,-2.69,-0.53,0.22,0.02,3
1770089360.5201678,-5.07,6.05,-2.71,-0.54,0.23,0.03,3
1770089360.5230029,-5.07,5.95,-2.66,-0.54,0.24,0.03,3
1770089360.528415,-5.03,5.92,-2.63,-0.55,0.25,0.04,3
1770089360.531193,-4.95,5.9,-2.52,-0.56,0.25,0.04,3
1770089360.533987,-4.97,5.89,-2.51,-0.57,0.25,0.06,3
1770089360.5368042,-4.87,5.94,-2.36,-0.59,0.26,0.07,3
1770089360.542285,-4.9,5.88,-2.37,-0.6,0.26,0.07,3
1770089360.5450509,-4.9,5.88,-2.3,-0.63,0.26,0.1,3
1770089360.5491688,-4.9,5.85,-2.25,-0.65,0.27,0.11,3
1770089360.554686,-4.91,5.91,-2.04,-0.75,0.29,0.17,3
1770089360.5575008,-4.86,5.94,-1.96,-0.79,0.29,0.18,3
1770089360.5603,-4.93,5.93,-1.97,-0.82,0.28,0.2,3
1770089360.56307,-4.93,5.92,-1.9,-0.85,0.27,0.21,3
1770089360.568472,-5.02,5.99,-1.92,-0.89,0.27,0.22,3
1770089360.571308,-5.03,5.99,-1.83,-0.92,0.27,0.22,3
1770089360.574098,-5.01,6.02,-1.95,-0.95,0.26,0.23,3
1770089360.579597,-4.92,5.99,-1.89,-0.98,0.26,0.25,3
1770089360.582247,-4.93,5.99,-1.9,-1.0,0.25,0.27,3
1770089360.58512,-4.95,5.98,-1.89,-1.03,0.25,0.29,3
1770089360.587935,-4.94,5.93,-1.87,-1.04,0.25,0.3,3
1770089360.593371,-4.97,5.84,-1.85,-1.04,0.24,0.31,3
1770089360.597693,-4.99,5.78,-1.78,-1.05,0.25,0.32,3
1770089360.600518,-5.08,5.43,-1.77,-0.97,0.28,0.39,3
1770089360.605912,-5.14,5.4,-1.74,-0.93,0.29,0.41,3
1770089360.608726,-5.24,5.33,-1.76,-0.9,0.31,0.43,3
1770089360.611528,-5.32,5.3,-1.71,-0.88,0.32,0.45,3
1770089360.614348,-5.46,5.24,-1.61,-0.85,0.33,0.46,3
1770089360.619721,-5.59,5.26,-1.63,-0.84,0.34,0.49,3
1770089360.622518,-5.75,5.28,-1.56,-0.82,0.35,0.5,3
1770089360.625327,-5.81,5.22,-1.45,-0.81,0.38,0.52,3
1770089360.630772,-5.72,5.17,-1.38,-0.81,0.38,0.54,3
1770089360.633535,-5.79,5.32,-1.75,-0.82,0.38,0.57,3
1770089360.6363678,-5.93,5.38,-1.69,-0.82,0.36,0.6,3
1770089360.639155,-6.06,5.45,-1.39,-0.81,0.42,0.61,3
1770089360.6461802,-6.1,5.45,-1.51,-0.83,0.41,0.63,3
1770089360.6487622,-6.31,5.64,-1.67,-0.95,0.44,0.71,3
1770089360.651695,-6.35,5.58,-1.55,-0.96,0.47,0.72,3
1770089360.654432,-6.42,5.53,-1.64,-0.98,0.46,0.74,3
1770089360.660004,-6.47,5.49,-1.75,-0.98,0.47,0.77,3
1770089360.662741,-6.58,5.43,-1.91,-0.97,0.47,0.79,3
1770089360.6653209,-6.64,5.3,-1.96,-0.95,0.48,0.8,3
1770089360.670799,-6.78,5.17,-2.05,-0.92,0.47,0.82,3
1770089360.673682,-6.9,5.0,-2.2,-0.88,0.48,0.84,3
1770089360.676671,-6.98,4.89,-2.3,-0.83,0.48,0.86,3
1770089360.679324,-7.15,4.8,-2.54,-0.74,0.5,0.87,3
1770089360.684745,-7.25,4.7,-2.75,-0.65,0.51,0.87,3
1770089360.6875231,-7.38,4.57,-2.96,-0.53,0.53,0.89,3
1770089360.691793,-7.49,4.44,-3.13,-0.42,0.54,0.9,3
1770089360.696952,-8.16,4.47,-3.49,0.14,0.66,0.9,3
1770089360.699869,-8.26,4.54,-3.61,0.25,0.69,0.89,3
1770089360.702728,-8.37,4.69,-3.75,0.38,0.73,0.88,3
1770089360.705514,-8.43,4.82,-3.9,0.48,0.78,0.88,3
1770089360.710832,-8.46,4.99,-3.89,0.57,0.83,0.87,3
1770089360.713692,-8.54,5.31,-3.94,0.65,0.89,0.85,3
1770089360.716575,-8.49,5.6,-3.99,0.69,0.94,0.83,3
1770089360.7192352,-8.51,5.98,-3.95,0.71,0.99,0.81,3
1770089360.724646,-8.54,6.32,-3.95,0.7,1.05,0.79,3
1770089360.727538,-8.69,6.6,-4.09,0.66,1.11,0.77,3
1770089360.730279,-8.97,6.86,-4.24,0.6,1.14,0.74,3
1770089360.733206,-9.26,7.02,-4.28,0.53,1.17,0.72,3
1770089360.73929,-9.41,7.12,-4.43,0.44,1.19,0.7,3
1770089360.750936,-9.71,7.19,-4.62,0.35,1.21,0.68,3
1770089360.75104,-9.82,7.16,-4.88,0.26,1.21,0.66,3
1770089360.751148,-11.04,6.37,-5.93,-0.07,1.03,0.62,3
1770089360.755858,-11.72,5.78,-6.59,-0.1,0.87,0.62,3
1770089360.758676,-11.97,5.42,-6.95,-0.07,0.78,0.62,3
1770089360.7640278,-12.2,5.11,-7.42,-0.02,0.7,0.62,3
1770089360.7668931,-12.36,4.91,-7.52,0.07,0.61,0.62,3
1770089360.769674,-12.58,4.74,-7.78,0.17,0.52,0.62,3
1770089360.775146,-12.9,4.76,-8.02,0.29,0.43,0.61,3
1770089360.7779572,-13.2,4.76,-8.24,0.4,0.35,0.6,3
1770089360.780748,-13.52,4.88,-8.17,0.5,0.26,0.59,3
1770089360.783538,-13.8,4.86,-8.26,0.6,0.16,0.59,3
1770089360.790684,-14.09,5.06,-8.2,0.68,0.06,0.58,3
1770089360.79356,-15.5,6.31,-8.32,0.96,-0.42,0.54,3
1770089360.796268,-15.69,6.59,-8.26,0.97,-0.52,0.53,3
1770089360.80175,-15.91,6.96,-8.21,0.97,-0.64,0.5,3
1770089360.804555,-15.99,7.13,-8.14,0.96,-0.72,0.48,3
1770089360.807358,-16.11,7.47,-8.23,0.93,-0.82,0.45,3
1770089360.8128388,-16.3,7.79,-8.36,0.88,-0.94,0.41,3
1770089360.815648,-16.44,7.94,-8.33,0.82,-1.07,0.4,3
1770089360.818552,-16.65,8.03,-8.43,0.77,-1.19,0.38,3
1770089360.823852,-16.77,8.26,-8.61,0.72,-1.29,0.37,3
1770089360.826794,-17.03,8.43,-8.82,0.68,-1.39,0.33,3
1770089360.829567,-17.2,8.51,-9.05,0.65,-1.48,0.3,3
1770089360.836234,-17.29,8.51,-9.12,0.6,-1.57,0.27,3
1770089360.83899,-18.18,8.42,-10.45,0.59,-1.97,0.11,3
1770089360.841991,-18.34,8.53,-10.74,0.62,-2.08,0.07,3
1770089360.847172,-18.84,8.57,-11.3,0.67,-2.15,0.03,3
1770089360.850236,-19.35,8.6,-11.62,0.73,-2.17,-0.03,3
1770089360.852903,-19.32,8.72,-11.8,0.8,-2.26,-0.08,3
1770089360.8584042,-19.46,8.93,-12.22,0.88,-2.33,-0.12,3
1770089360.861139,-19.61,9.09,-12.63,0.96,-2.39,-0.19,3
1770089360.8640718,-19.61,9.32,-13.0,1.03,-2.43,-0.29,3
1770089360.8692532,-19.61,9.54,-13.31,1.09,-2.49,-0.39,3
1770089360.873312,-19.61,9.79,-13.66,1.14,-2.55,-0.47,3
1770089360.878667,-19.61,10.65,-15.83,1.35,-2.89,-0.69,3
1770089360.881492,-19.61,11.21,-16.66,1.41,-3.01,-0.93,3
1770089360.884446,-19.61,11.75,-17.05,1.45,-3.13,-1.09,3
1770089360.889795,-19.61,11.82,-17.12,1.44,-3.26,-1.24,3
1770089360.8927412,-19.61,12.75,-17.88,1.5,-3.4,-1.38,3
1770089360.898035,-19.61,13.63,-18.25,1.53,-3.56,-1.6,3
1770089360.9008262,-19.61,14.33,-18.77,1.57,-3.77,-1.76,3
1770089360.903746,-19.61,14.82,-18.98,1.59,-3.95,-1.94,3
1770089360.91037,-19.61,15.22,-18.52,1.57,-4.17,-2.12,3
1770089360.913208,-19.21,17.4,-17.18,1.05,-4.37,-2.86,3
1770089360.9186811,-18.41,17.5,-16.96,0.9,-4.37,-3.01,3
1770089360.922224,-17.1,17.52,-16.62,0.75,-4.37,-3.15,3
