time,ax,ay,az,gx,gy,gz,label
1769503765.688166,-9.19,3.03,1.3,0.32,0.12,0.07,3
1769503765.690982,-9.41,3.02,1.22,0.35,0.16,0.06,3
1769503765.693717,-9.69,3.11,1.08,0.4,0.18,0.05,3
1769503765.696506,-9.94,3.19,1.14,0.44,0.2,0.07,3
1769503765.699302,-10.26,3.26,1.01,0.48,0.21,0.07,3
1769503765.702094,-10.67,3.45,0.95,0.5,0.21,0.08,3
1769503765.704823,-11.1,3.7,0.89,0.53,0.2,0.07,3
1769503765.707652,-11.4,3.97,0.76,0.53,0.17,0.07,3
1769503765.7103648,-11.93,4.44,0.75,0.51,0.13,0.07,3
1769503765.715798,-12.47,4.96,0.66,0.46,0.08,0.06,3
1769503765.718535,-13.07,5.39,0.45,0.38,0.02,0.05,3
1769503765.721196,-13.55,5.7,0.29,0.29,-0.05,0.03,3
1769503765.724105,-14.02,5.94,0.29,0.19,-0.11,0.0,3
1769503765.7267442,-14.61,6.35,0.27,0.08,-0.19,-0.01,3
1769503765.729656,-15.2,6.76,0.29,-0.01,-0.26,-0.05,3
1769503765.732379,-15.68,6.85,0.2,-0.13,-0.34,-0.08,3
1769503765.735183,-16.37,7.1,0.27,-0.22,-0.41,-0.11,3
1769503765.74063,-16.87,7.24,0.3,-0.3,-0.47,-0.16,3
1769503765.7434042,-17.2,7.51,0.3,-0.37,-0.52,-0.22,3
1769503765.746174,-17.55,7.85,0.33,-0.42,-0.56,-0.29,3
1769503765.748956,-17.83,8.22,0.41,-0.46,-0.59,-0.38,3
1769503765.75169,-18.08,8.61,0.37,-0.49,-0.61,-0.48,3
1769503765.754529,-18.27,8.86,0.3,-0.5,-0.62,-0.57,3
1769503765.757303,-18.65,9.13,0.36,-0.47,-0.63,-0.7,3
1769503765.76276,-18.99,9.4,0.51,-0.43,-0.64,-0.83,3
1769503765.765495,-19.11,9.52,0.6,-0.36,-0.63,-0.95,3
1769503765.7682528,-19.34,9.37,0.35,-0.29,-0.61,-1.08,3
1769503765.770953,-19.45,9.03,0.48,-0.22,-0.56,-1.21,3
1769503765.77372,-19.36,8.93,0.87,-0.1,-0.5,-1.38,3
1769503765.776534,-19.41,8.95,0.65,0.02,-0.4,-1.57,3
1769503765.782003,-19.02,9.28,6.21,0.59,-0.3,-1.74,3
1769503765.784775,-19.61,9.79,1.57,1.02,-0.26,-1.89,3
1769503765.7874718,-19.4,9.16,1.19,1.37,-0.19,-2.09,3
1769503765.790296,-19.24,8.64,1.43,1.61,-0.08,-2.23,3
1769503765.7931578,-18.98,8.91,1.81,1.94,0.05,-2.36,3
1769503765.795928,-18.47,9.12,1.73,2.35,0.19,-2.51,3
1769503765.798563,-18.05,8.88,1.39,2.72,0.29,-2.63,3
1769503765.801368,-17.87,8.54,0.95,3.07,0.42,-2.73,3
1769503765.808341,-16.62,8.04,-0.14,4.37,0.87,-3.2,3
1769503765.811134,-16.2,8.12,-0.36,4.37,0.9,-3.29,3
1769503765.813847,-15.82,8.1,-0.77,4.37,0.9,-3.35,3
1769503765.816556,-15.31,8.14,-1.27,4.37,0.87,-3.43,3
1769503765.819434,-14.95,7.89,-1.52,4.37,0.83,-3.48,3
1769503765.824851,-14.47,7.41,-1.69,4.37,0.75,-3.51,3
1769503765.827626,-14.18,6.77,-1.96,4.37,0.66,-3.55,3
1769503765.830427,-13.7,6.45,-2.38,4.37,0.57,-3.58,3
1769503765.833156,-13.05,6.24,-2.68,4.37,0.48,-3.6,3
1769503765.8360572,-12.28,6.18,-2.89,4.37,0.37,-3.6,3
1769503765.838763,-11.71,6.13,-3.08,4.37,0.27,-3.6,3
1769503765.8415082,-11.17,6.11,-2.89,4.37,0.16,-3.6,3
1769503765.84428,-10.7,6.09,-3.33,4.37,0.04,-3.58,3
1769503765.849699,-9.96,6.21,-3.17,4.37,-0.08,-3.56,3
1769503765.852431,-9.22,6.3,-3.17,4.37,-0.2,-3.54,3
1769503765.855229,-8.64,6.25,-2.8,4.37,-0.33,-3.51,3
1769503765.8580768,-8.3,5.64,-2.99,4.37,-0.44,-3.48,3
1769503765.860831,-7.62,5.5,-2.81,4.37,-0.55,-3.41,3
1769503765.863606,-6.92,5.4,-2.64,4.37,-0.67,-3.34,3
1769503765.866395,-6.57,5.09,-2.46,4.37,-0.8,-3.28,3
1769503765.869174,-6.25,4.74,-2.22,4.37,-0.92,-3.23,3
1769503765.874511,-5.81,4.45,-2.01,4.37,-1.04,-3.16,3
1769503765.87731,-5.38,4.28,-1.78,4.37,-1.15,-3.08,3
1769503765.880164,-4.9,4.13,-1.49,4.37,-1.26,-3.01,3
1769503765.882839,-4.47,3.79,-1.33,4.12,-1.37,-2.93,3
1769503765.88572,-4.22,3.51,-0.91,3.81,-1.48,-2.86,3
1769503765.88849,-3.84,3.0,-0.76,3.51,-1.57,-2.77,3
1769503765.891247,-3.46,2.64,-0.6,3.2,-1.66,-2.69,3
1769503765.894003,-4.08,3.08,-0.23,2.9,-1.68,-2.52,3
1769503765.899362,-5.46,1.4,0.7,2.88,-2.16,-2.13,3
1769503765.902177,-3.07,0.74,0.1,2.41,-2.0,-2.15,3
1769503765.904856,-1.21,1.36,0.06,2.12,-1.97,-2.24,3
1769503765.907709,-0.63,1.48,0.43,1.93,-1.92,-2.31,3
1769503765.9105558,-1.13,0.59,0.47,1.73,-1.97,-2.28,3
1769503765.913294,-1.42,-0.08,0.79,1.52,-1.97,-2.2,3
1769503765.916113,-1.44,-0.71,0.82,1.33,-1.93,-2.16,3
1769503765.919376,-1.7,-1.13,1.34,1.21,-1.96,-2.08,3
1769503765.9217112,-1.83,-1.51,1.56,1.12,-2.01,-1.93,3
1769503765.926997,-1.76,-1.69,1.51,1.03,-2.01,-1.78,3
1769503765.931485,-1.53,-1.85,1.72,0.95,-2.01,-1.66,3
1769503765.9350588,-1.02,-2.95,2.57,0.74,-1.89,-1.27,3
1769503765.937091,-1.05,-2.94,2.89,0.72,-1.84,-1.19,3
1769503765.9396338,-1.1,-3.03,3.05,0.72,-1.79,-1.12,3
1769503765.942448,-1.15,-3.05,3.28,0.72,-1.74,-1.04,3
1769503765.94541,-1.3,-2.95,3.38,0.71,-1.68,-0.97,3
