time,ax,ay,az,gx,gy,gz,label
1769503652.4426172,-9.16,2.84,-0.44,-0.07,-0.13,-0.05,3
1769503652.445399,-9.02,2.79,-0.49,-0.06,-0.12,-0.05,3
1769503652.4507031,-9.05,2.69,-0.45,-0.05,-0.12,-0.04,3
1769503652.453542,-9.0,2.67,-0.4,-0.04,-0.11,-0.03,3
1769503652.456367,-9.1,2.66,-0.38,-0.03,-0.1,-0.02,3
1769503652.45908,-9.08,2.71,-0.35,-0.02,-0.08,-0.01,3
1769503652.461855,-9.14,2.67,-0.25,-0.03,-0.08,0.0,3
1769503652.464565,-9.21,2.57,-0.3,-0.04,-0.07,0.03,3
1769503652.467411,-9.22,2.49,-0.29,-0.04,-0.06,0.07,3
1769503652.470178,-9.22,2.41,-0.28,-0.03,-0.06,0.08,3
1769503652.475604,-9.25,2.34,-0.39,-0.02,-0.07,0.08,3
1769503652.478392,-9.41,2.37,-0.41,-0.03,-0.09,0.1,3
1769503652.481241,-9.55,2.42,-0.42,-0.03,-0.1,0.12,3
1769503652.4866612,-9.72,2.6,-0.48,-0.04,-0.12,0.14,3
1769503652.4894469,-9.73,2.57,-0.53,-0.04,-0.13,0.16,3
1769503652.49226,-9.65,2.42,-0.57,-0.05,-0.15,0.18,3
1769503652.4949608,-9.53,2.47,-0.65,-0.04,-0.16,0.18,3
1769503652.497741,-9.49,2.49,-0.56,-0.03,-0.17,0.18,3
1769503652.5004249,-9.43,2.55,-0.49,-0.01,-0.17,0.17,3
1769503652.503237,-9.55,2.56,-0.57,0.01,-0.16,0.17,3
1769503652.505968,-9.71,2.62,-0.61,0.02,-0.16,0.17,3
1769503652.508856,-10.02,2.75,-0.66,0.04,-0.15,0.16,3
1769503652.514245,-10.3,2.81,-0.79,0.05,-0.16,0.16,3
1769503652.516917,-10.63,2.93,-0.79,0.07,-0.16,0.16,3
1769503652.51974,-10.91,2.97,-0.93,0.09,-0.16,0.15,3
1769503652.5225532,-11.24,3.0,-1.2,0.1,-0.17,0.15,3
1769503652.525381,-11.55,3.14,-1.29,0.11,-0.18,0.13,3
1769503652.528197,-11.97,3.3,-1.34,0.13,-0.19,0.11,3
1769503652.530891,-12.56,3.44,-1.44,0.15,-0.2,0.1,3
1769503652.5367382,-15.26,3.93,-1.73,0.31,-0.3,-0.0,3
1769503652.539387,-15.87,4.15,-1.65,0.36,-0.33,-0.05,3
1769503652.542212,-16.42,4.53,-1.6,0.4,-0.37,-0.09,3
1769503652.5476348,-17.08,4.82,-1.41,0.46,-0.4,-0.15,3
1769503652.550356,-17.66,5.15,-1.28,0.51,-0.43,-0.21,3
1769503652.5531452,-18.13,5.49,-1.09,0.56,-0.45,-0.27,3
1769503652.5559711,-18.56,5.88,-0.87,0.61,-0.48,-0.35,3
1769503652.5587342,-19.07,6.34,-0.86,0.66,-0.48,-0.44,3
1769503652.561575,-19.39,6.69,-0.77,0.7,-0.48,-0.54,3
1769503652.564339,-19.61,6.8,-0.94,0.74,-0.45,-0.63,3
1769503652.569655,-19.61,7.0,-0.92,0.78,-0.37,-0.57,3
1769503652.5725172,-19.54,4.97,-0.5,0.68,-0.29,-0.35,3
1769503652.575252,-19.61,9.34,-0.76,0.71,-0.07,-0.54,3
1769503652.578133,-19.61,8.75,-0.75,0.89,-0.14,-0.95,3
1769503652.583483,-19.61,8.54,-1.0,1.18,-0.51,-1.18,3
1769503652.5863302,-19.61,7.2,-0.52,1.35,-0.35,-1.17,3
1769503652.58907,-19.59,6.18,-0.97,1.59,-0.29,-1.19,3
1769503652.5918531,-19.37,5.77,-1.03,1.88,-0.19,-1.25,3
1769503652.594688,-19.0,5.67,-1.04,2.21,-0.08,-1.35,3
1769503652.600148,-19.06,5.52,-1.59,2.56,0.04,-1.41,3
1769503652.602894,-19.12,5.65,-1.87,2.94,0.16,-1.41,3
1769503652.605567,-19.11,5.76,-2.18,3.32,0.26,-1.44,3
1769503652.608413,-18.98,5.61,-2.24,3.74,0.36,-1.45,3
1769503652.611192,-18.64,5.49,-2.08,4.14,0.48,-1.47,3
1769503652.615592,-18.53,5.69,-2.55,4.37,0.58,-1.45,3
1769503652.618408,-16.94,8.18,-3.5,4.37,0.79,-1.5,3
1769503652.621133,-16.51,8.31,-3.59,4.37,0.8,-1.53,3
1769503652.626645,-15.86,8.73,-3.84,4.37,0.78,-1.57,3
1769503652.62934,-15.33,8.91,-3.99,4.37,0.74,-1.63,3
