time,ax,ay,az,gx,gy,gz,label
1769503973.110643,-8.17,3.61,4.12,0.11,-0.05,0.17,3
1769503973.113179,-8.16,3.63,4.26,0.14,-0.03,0.15,3
1769503973.115962,-8.2,3.56,4.38,0.17,-0.01,0.12,3
1769503973.118782,-8.12,3.65,4.52,0.2,0.01,0.08,3
1769503973.121484,-8.22,3.69,4.6,0.22,0.04,0.06,3
1769503973.124325,-8.37,3.8,4.7,0.23,0.07,0.04,3
1769503973.1270971,-8.52,3.83,4.77,0.23,0.09,0.02,3
1769503973.1299882,-8.62,3.84,4.75,0.23,0.11,0.02,3
1769503973.132742,-8.73,3.83,4.7,0.21,0.13,0.01,3
1769503973.135374,-8.87,3.82,4.65,0.18,0.14,0.01,3
1769503973.1380942,-9.01,3.72,4.58,0.16,0.15,0.01,3
1769503973.14361,-9.11,3.68,4.5,0.14,0.16,0.01,3
1769503973.14649,-9.26,3.61,4.35,0.1,0.16,0.01,3
1769503973.14918,-9.39,3.45,4.29,0.08,0.16,0.01,3
1769503973.152081,-9.49,3.34,4.23,0.06,0.16,0.02,3
1769503973.154774,-9.62,3.23,4.08,0.05,0.16,0.02,3
1769503973.1575449,-9.68,3.17,4.03,0.04,0.15,0.02,3
1769503973.1603048,-9.78,3.11,3.91,0.01,0.15,0.02,3
1769503973.163023,-9.88,3.1,3.95,-0.01,0.14,0.02,3
1769503973.165857,-10.09,3.11,3.87,-0.03,0.13,0.02,3
1769503973.16861,-10.23,3.1,3.85,-0.05,0.12,0.03,3
1769503973.1713831,-10.41,3.12,3.83,-0.07,0.12,0.02,3
1769503973.174098,-10.55,3.16,3.91,-0.1,0.12,0.01,3
1769503973.176924,-10.78,3.2,4.01,-0.12,0.11,-0.01,3
1769503973.179646,-11.05,3.28,4.04,-0.15,0.1,-0.04,3
1769503973.185149,-11.53,3.44,4.17,-0.19,0.09,-0.09,3
1769503973.187881,-12.02,3.72,4.35,-0.24,0.08,-0.14,3
1769503973.190656,-12.48,3.9,4.6,-0.31,0.07,-0.2,3
1769503973.1933498,-13.06,4.35,4.81,-0.39,0.04,-0.3,3
1769503973.196426,-13.71,4.82,5.07,-0.48,0.02,-0.41,3
1769503973.198956,-14.27,5.21,5.48,-0.59,0.01,-0.54,3
1769503973.201779,-14.78,5.49,5.86,-0.71,0.03,-0.67,3
1769503973.204454,-15.16,5.6,6.15,-0.81,0.07,-0.81,3
1769503973.209962,-15.36,5.74,6.39,-0.91,0.15,-0.95,3
1769503973.212779,-15.36,5.69,6.72,-0.97,0.24,-1.11,3
1769503973.2154582,-15.41,5.92,7.36,-0.93,0.2,-1.33,3
1769503973.218229,-15.52,5.61,8.02,-0.85,0.29,-1.54,3
1769503973.220952,-15.4,5.25,8.07,-0.76,0.44,-1.74,3
1769503973.223784,-15.3,4.92,8.38,-0.63,0.6,-1.93,3
