ax,ay,az,gx,gy,gz
-3.2,-2.33,2.63,-1.05,0.74,1.02
-2.89,-2.07,3.65,-1.15,0.82,1.63
-1.79,-2.27,4.76,-0.87,1.27,2.1
-1.21,-2.62,5.16,-0.36,1.88,2.53
-0.29,-3.05,4.67,0.27,2.48,3.13
0.94,-2.95,3.82,0.64,2.89,3.8
2.35,-2.72,2.55,0.75,3.1,4.33
4.01,-2.72,1.74,0.72,3.09,4.37
5.32,-2.98,1.09,0.79,3.04,4.37
6.82,-3.1,-0.17,0.76,2.99,4.37
7.3,-2.53,-1.62,0.46,3.09,4.37
8.92,-0.94,-4.91,-0.25,3.28,4.37
10.45,2.4,-12.05,-0.78,3.33,4.37
9.6,12.22,-19.61,0.78,2.34,4.37
4.92,19.61,-19.61,2.14,0.47,4.37
0.75,19.61,-19.61,-0.62,-1.76,4.37
-5.24,19.61,-19.61,-2.2,-3.82,3.48
-8.71,19.61,-19.61,-0.25,-4.37,0.45
-2.19,19.61,-19.61,0.54,-4.37,-1.83
5.43,19.61,-19.61,-0.36,-4.37,-3.66
