ax,ay,az,gx,gy,gz
-13.57,7.73,-16.16,0.37,-1.92,0.26
-12.14,10.19,-17.99,0.35,-2.8,0.09
-13.65,9.36,-19.15,-0.14,-3.4,0.08
-14.17,7.47,-19.2,-0.56,-4.12,-0.1
-17.08,7.9,-17.68,-0.91,-4.37,-0.0
-15.3,9.44,-18.08,-1.73,-4.37,-0.24
-12.92,11.52,-17.97,-2.83,-4.37,-0.21
-9.01,9.5,-15.79,-2.74,-4.37,-0.92
-4.1,5.59,-12.62,-2.73,-4.37,-1.14
0.43,2.92,-8.63,-2.46,-4.37,-1.04
1.71,-1.19,-9.01,-1.92,-3.52,-1.39
3.48,-2.15,-9.21,-0.34,-3.27,-2.06
3.19,-2.8,-9.0,1.05,-3.14,-1.61
3.96,-0.78,-8.16,1.25,-3.27,-0.79
6.01,1.78,-4.75,0.52,-2.97,-0.32
7.89,3.54,-3.62,-0.87,-1.95,-0.35
5.81,1.04,-3.03,-1.73,-1.7,-0.13
5.39,-0.06,-1.55,-1.78,-1.71,0.15
5.15,-1.24,-0.34,-1.19,-1.49,0.28
