ax,ay,az,gx,gy,gz
-3.51,8.37,2.15,-0.36,3.06,-0.36
-1.68,8.35,0.02,0.73,2.56,-0.22
-2.62,11.76,-0.13,0.34,1.43,-0.17
-1.52,11.54,0.68,-0.81,0.88,0.03
-1.49,8.18,1.31,-1.48,1.0,0.29
-0.97,6.03,3.41,-1.56,1.37,0.28
-1.63,4.11,4.09,-1.6,1.71,0.72
-2.31,3.19,4.73,-2.36,1.51,1.22
-1.24,-0.04,5.26,-3.3,1.66,2.06
-1.04,-2.64,3.29,-3.35,1.55,3.06
0.15,-2.48,1.62,-2.68,1.28,3.51
1.02,-2.63,1.07,-2.04,1.67,3.98
0.75,-2.84,-0.43,-1.41,2.43,4.37
-0.15,-3.07,-4.27,-0.31,3.05,4.37
-0.92,-2.03,-7.09,1.29,2.95,4.37
-2.26,1.13,-8.75,2.69,2.32,4.37
-1.91,5.53,-10.73,3.23,2.5,4.37
-2.44,11.04,-16.48,3.27,3.2,4.16
-7.72,15.74,-19.61,4.37,2.9,3.2
-13.77,19.61,-19.61,4.37,0.8,2.3
