ax,ay,az,gx,gy,gz
-16.55,9.2,-19.61,1.34,-4.37,-1.26
-13.52,7.44,-19.61,0.44,-4.37,-1.05
-5.87,4.2,-19.61,-1.37,-4.37,-0.36
-1.52,2.03,-19.61,-3.0,-4.37,0.41
0.4,0.69,-14.97,-3.12,-4.37,0.39
2.98,-1.99,-8.43,-2.55,-4.37,0.24
5.03,-3.18,-2.49,-1.64,-4.37,0.5
6.38,-2.22,0.05,-0.4,-4.37,0.45
6.97,1.73,-0.16,0.19,-4.04,0.56
7.04,2.04,-0.04,0.49,-2.07,-0.53
6.65,0.89,-0.19,0.52,-0.43,-0.85
6.16,0.23,-0.2,0.71,0.31,-0.75
5.99,0.66,-0.04,0.76,0.43,-0.17
5.61,1.68,0.16,0.66,0.32,0.24
5.32,2.78,-0.01,0.33,0.53,0.12
4.37,1.34,0.42,0.01,0.99,0.3
3.32,1.28,0.31,0.1,1.25,0.69
2.46,1.42,0.21,0.21,1.17,0.86
1.42,2.11,0.13,0.43,1.06,0.99
