ax,ay,az,gx,gy,gz
-5.5,9.32,2.52,0.22,2.0,-0.13
-3.51,9.08,1.34,0.48,2.82,-0.14
-1.75,11.47,0.53,0.75,2.61,-0.39
-1.86,13.75,0.27,-0.12,1.41,-0.22
2.41,14.53,1.22,-1.21,0.96,-0.35
2.09,13.01,1.94,-2.31,1.26,-0.07
2.04,10.12,3.15,-3.28,1.4,0.32
2.61,7.36,4.21,-4.02,1.71,1.04
2.47,4.67,3.7,-4.37,2.01,1.81
2.13,2.34,3.1,-4.37,2.25,2.83
1.57,-1.16,2.72,-4.37,2.77,4.19
0.26,-4.52,-0.15,-4.37,3.29,4.37
-0.9,-5.98,-2.4,-3.46,3.38,4.37
-0.2,-6.63,-5.45,-1.07,3.12,4.37
2.44,-4.75,-8.03,0.83,2.73,4.37
4.37,1.39,-12.42,1.65,2.45,4.37
1.28,9.59,-16.88,2.36,2.23,4.37
-5.32,16.66,-19.61,4.2,2.14,4.37
-12.43,19.61,-19.61,4.37,1.33,2.95
-17.01,19.61,-19.61,4.37,-0.63,1.36
