ax,ay,az,gx,gy,gz
2.81,6.13,-5.03,0.16,1.17,-0.93
3.09,5.66,-3.98,-0.59,1.46,-0.24
2.31,6.96,-3.5,-1.49,1.77,0.58
1.49,7.58,-3.98,-2.09,1.87,1.04
1.09,6.62,-4.45,-1.94,1.94,1.11
0.59,5.86,-5.04,-1.02,2.1,1.02
0.27,6.32,-5.57,0.16,1.85,0.86
0.67,7.98,-5.65,0.39,1.54,0.99
-0.17,8.04,-5.54,0.11,1.23,1.23
-0.1,6.65,-5.31,0.08,0.93,1.37
-0.34,5.91,-4.79,0.45,0.97,1.29
-0.63,6.09,-4.99,0.71,1.27,1.15
-1.37,6.52,-6.01,0.63,1.51,1.05
-2.25,6.9,-7.5,0.4,1.42,1.09
-3.1,7.53,-9.23,0.46,1.16,0.98
-4.24,7.97,-10.79,0.98,0.88,0.57
-5.18,8.21,-11.8,1.68,0.72,0.0
-5.89,7.96,-12.74,2.09,0.59,-0.43
-7.05,7.4,-14.08,2.18,0.21,-0.6
-8.19,6.42,-15.07,2.13,-0.42,-0.41
