ax,ay,az,gx,gy,gz
-2.72,-1.91,1.28,-0.95,0.81,-0.85
-2.43,-1.19,1.86,-1.33,0.21,-0.37
-1.53,-1.07,3.51,-1.73,0.15,0.15
-1.19,-1.91,4.73,-1.75,0.57,0.66
-2.48,-2.67,4.91,-1.04,0.85,1.28
-2.14,-1.45,5.56,-0.65,0.88,1.99
-1.51,-0.79,5.64,-0.81,1.13,2.47
-1.26,-1.21,4.94,-1.01,1.41,2.99
-0.66,-1.1,4.18,-0.93,1.52,3.63
0.4,-0.92,3.26,-0.77,1.58,4.27
1.77,-0.45,2.85,-0.61,1.85,4.37
3.42,-0.28,2.34,-0.5,2.27,4.37
5.34,0.07,1.35,-0.41,2.68,4.37
6.93,0.03,-0.17,-0.27,2.93,4.37
9.17,0.23,-3.3,0.19,2.8,4.37
11.22,3.8,-7.13,0.56,2.43,4.37
11.65,9.25,-11.65,0.37,2.27,4.37
9.22,14.9,-17.43,0.8,2.26,4.37
4.33,19.61,-19.61,2.11,1.97,4.37
0.03,19.61,-19.61,2.69,1.04,4.37
