ax,ay,az,gx,gy,gz
3.25,-4.28,6.3,-0.86,2.95,1.42
4.18,-6.34,6.36,-0.42,2.41,3.09
8.25,-4.17,7.65,-0.29,2.62,4.27
9.83,-4.21,7.09,-0.88,3.12,4.37
12.25,-3.44,5.26,-1.28,3.2,4.37
14.13,-1.67,3.15,-1.31,3.09,4.37
16.79,1.87,0.54,-0.94,2.74,4.37
18.12,7.43,-4.38,-0.66,2.37,4.37
19.61,17.99,-12.78,-1.24,2.12,4.37
16.64,19.61,-19.61,-1.8,2.28,4.37
5.35,19.61,-19.61,-0.22,1.92,4.37
-6.79,19.61,-19.61,1.92,0.98,4.37
-18.61,19.61,-19.61,0.8,-1.55,3.85
-19.61,19.61,-19.61,-1.23,-3.98,2.44
-16.49,19.61,-19.61,-0.7,-4.37,0.57
-6.05,19.61,-19.61,0.75,-4.37,-1.48
2.29,19.61,-19.61,0.32,-4.37,-3.14
13.19,19.61,-19.61,-0.57,-4.37,-4.37
19.61,19.61,-19.61,-0.07,-4.37,-4.37
19.61,19.61,-19.61,0.2,-4.37,-4.37
