ax,ay,az,gx,gy,gz
2.08,-5.37,7.2,-0.99,2.03,2.73
4.49,-4.85,7.6,-0.73,2.56,3.85
7.2,-4.17,7.58,-0.74,3.71,4.37
8.0,-5.08,6.1,-0.85,4.37,4.37
9.53,-4.37,3.76,-0.81,4.37,4.37
12.16,-1.85,1.5,-0.93,4.37,4.37
14.82,0.09,-2.56,-1.5,4.37,4.37
17.94,5.02,-8.83,-1.23,3.58,4.37
19.61,12.85,-17.82,0.02,3.25,4.37
17.13,19.61,-19.61,2.01,3.09,4.37
8.18,19.61,-19.61,1.55,2.0,4.37
4.37,19.61,-19.61,0.15,0.19,4.37
-2.4,19.61,-19.61,1.54,-1.48,4.37
-4.29,19.61,-19.61,2.28,-3.7,3.0
-2.06,19.61,-19.61,0.59,-4.37,1.62
-3.54,19.61,-19.61,-1.17,-4.37,0.15
-1.07,19.61,-19.61,-2.02,-4.37,-1.31
7.54,19.61,-19.61,-2.21,-4.37,-3.15
13.73,19.61,-19.61,-2.2,-4.37,-4.37
19.61,19.61,-19.61,-1.56,-4.37,-4.37
