ax,ay,az,gx,gy,gz
0.36,8.85,0.62,-1.87,2.99,-0.59
1.94,1.99,-1.45,-0.75,3.13,-0.2
-0.76,4.9,-0.17,0.56,2.55,-0.13
-0.12,7.3,2.05,0.49,1.79,-0.77
2.83,8.1,4.47,-1.09,2.16,-0.8
2.02,5.78,4.49,-2.69,2.99,-0.7
1.27,0.61,3.01,-3.06,3.15,-0.13
1.47,-1.46,2.79,-2.34,3.1,0.33
1.87,-1.98,1.56,-2.06,2.95,1.12
2.16,-1.34,0.26,-2.31,2.62,1.88
2.99,-2.21,-0.57,-2.42,2.72,2.63
2.89,-2.14,-1.27,-2.28,3.52,3.31
1.58,-3.37,-4.83,-1.6,3.85,4.01
0.77,-3.3,-8.18,-0.11,3.37,4.37
0.06,-1.77,-9.73,1.69,2.68,4.37
0.97,2.26,-11.61,2.58,2.5,4.37
0.79,5.53,-16.62,3.33,2.86,4.37
-2.12,9.57,-19.61,4.34,3.3,4.37
-4.86,13.77,-19.61,4.37,2.93,4.12
-7.38,19.61,-19.61,4.37,1.62,3.37
