ax,ay,az,gx,gy,gz
-1.97,7.38,0.72,-1.21,3.56,-2.15
-0.09,4.14,-1.17,-0.75,3.29,-1.63
-1.5,2.79,-0.61,-0.59,2.21,-0.88
0.83,3.02,2.56,-1.07,1.63,-0.76
4.6,1.44,5.04,-2.07,2.4,-0.08
4.43,-1.09,5.09,-2.69,3.53,0.43
3.56,-4.33,4.44,-2.29,3.41,1.44
5.65,-4.12,5.16,-1.91,3.67,2.01
6.48,-4.42,2.94,-2.07,4.06,3.11
6.32,-3.68,0.41,-2.41,3.98,4.13
6.82,-3.43,-1.2,-2.13,4.06,4.37
6.3,-3.53,-5.04,-1.39,4.37,4.37
3.69,-2.41,-10.34,0.12,4.34,4.37
2.25,1.83,-16.77,2.31,4.07,4.37
0.91,9.61,-19.61,3.07,3.66,4.37
-3.11,19.61,-19.61,3.02,3.0,4.37
-5.68,19.61,-19.61,3.12,1.94,3.95
-9.57,19.61,-19.61,3.89,-0.18,2.38
-14.14,19.61,-19.61,2.98,-2.92,0.7
-12.51,19.61,-19.61,1.25,-4.37,-0.21
