ax,ay,az,gx,gy,gz
2.2,-3.4,4.24,-1.36,0.63,2.88
4.39,-3.69,4.67,-1.08,0.92,3.55
6.28,-3.75,4.2,-0.7,1.48,4.26
7.2,-3.24,3.45,-0.08,1.87,4.37
8.44,-1.38,1.62,0.91,1.92,4.37
9.72,0.34,0.7,1.47,1.96,4.37
11.24,3.09,-0.65,1.98,2.11,4.37
12.23,5.44,-2.08,2.56,2.48,4.37
12.47,8.04,-5.84,3.28,3.02,4.37
12.2,9.87,-8.72,3.78,3.07,4.37
11.92,12.52,-11.24,4.3,2.86,4.37
8.97,18.53,-14.8,4.37,2.74,4.37
4.34,19.61,-17.31,4.37,3.06,4.37
-1.4,19.61,-19.6,4.37,3.55,4.37
-6.95,19.61,-19.61,4.37,3.99,4.07
-16.84,17.9,-19.61,4.37,4.11,1.8
-19.35,16.21,-19.61,4.37,3.72,0.7
-19.61,16.06,-19.61,4.37,2.6,-0.13
-19.61,16.36,-19.61,4.37,0.21,-0.7
-19.61,17.75,-19.61,4.37,-0.99,-1.25
