ax,ay,az,gx,gy,gz
-3.18,2.94,2.8,-1.72,-0.94,0.8
-1.82,2.19,3.15,-1.62,-0.7,0.91
-0.44,0.53,3.28,-1.36,-0.37,1.08
0.92,-1.44,3.24,-0.86,0.05,1.57
1.56,-2.41,3.14,-0.46,0.28,1.97
2.04,-3.18,2.99,-0.09,0.48,2.41
3.06,-4.36,2.6,0.34,0.84,3.24
4.3,-5.68,1.71,0.72,1.27,4.19
5.34,-6.3,0.76,1.05,1.59,4.37
6.39,-6.57,-0.6,1.52,1.84,4.37
7.2,-5.45,-2.92,2.4,2.42,4.37
7.8,-3.34,-5.57,3.39,3.01,4.37
7.88,-1.6,-7.66,3.98,3.35,4.37
7.51,0.36,-10.03,4.35,3.6,4.37
5.43,4.8,-14.79,4.37,4.0,4.37
2.66,7.48,-17.49,4.37,4.16,4.37
-0.34,9.64,-18.44,4.37,4.32,4.37
-7.07,14.48,-19.34,4.37,4.37,3.98
-19.16,17.97,-19.61,4.37,4.37,2.56
-19.61,19.15,-19.61,4.37,4.37,1.22
