ax,ay,az,gx,gy,gz
-5.6,-2.68,1.58,-0.41,1.04,-0.05
-4.98,-3.22,1.93,-0.37,0.92,0.49
-3.39,-3.71,2.73,-0.16,0.87,0.97
-0.83,-4.03,4.11,-0.21,1.18,1.64
0.0,-4.89,4.23,-0.22,1.75,2.42
0.99,-5.5,3.42,0.08,2.0,3.27
2.69,-5.16,2.87,0.27,2.25,4.12
2.91,-4.58,1.98,0.31,2.25,4.37
4.1,-4.08,1.05,0.32,2.18,4.37
6.73,-2.72,0.04,0.35,2.35,4.37
7.23,-1.95,-1.39,0.15,2.68,4.37
7.06,0.24,-4.5,-0.38,2.7,4.37
8.46,4.69,-9.59,-0.78,2.37,4.37
7.46,15.08,-17.52,-1.03,1.93,4.37
1.4,19.61,-19.61,0.59,1.18,4.37
-4.61,19.61,-19.61,3.46,0.13,4.37
-7.92,19.61,-19.61,3.28,-1.34,2.61
-15.29,19.61,-19.61,-0.24,-4.25,1.88
-12.15,19.61,-19.61,-1.38,-4.37,-0.29
-4.02,19.61,-19.61,0.26,-4.37,-2.26
