ax,ay,az,gx,gy,gz
1.37,-3.87,4.36,0.01,-0.25,1.45
3.22,-3.88,4.99,0.4,-0.08,2.12
5.02,-3.39,5.56,0.63,0.17,2.7
6.85,-3.21,5.84,0.67,0.57,3.3
9.29,-4.4,5.23,0.71,1.95,4.35
9.44,-4.63,4.67,0.8,2.48,4.37
9.7,-4.68,3.63,0.97,2.99,4.37
9.83,-4.43,2.24,1.19,3.4,4.37
9.84,-3.87,0.59,1.47,3.74,4.37
9.71,-1.97,-1.88,1.88,4.02,4.37
9.34,1.8,-4.84,2.35,4.31,4.37
8.55,4.5,-7.27,2.38,4.37,4.37
6.19,6.46,-9.62,2.26,4.37,4.37
3.02,7.58,-12.12,2.19,4.37,4.37
-0.0,8.48,-15.23,2.33,4.37,4.37
-8.55,12.99,-19.61,3.29,4.37,4.37
-14.33,15.17,-19.61,3.68,4.37,4.05
-19.45,15.81,-19.61,3.96,4.17,3.2
-19.61,15.79,-19.61,4.21,2.9,2.59
-19.61,17.92,-19.61,4.37,0.82,2.44
