ax,ay,az,gx,gy,gz
-10.39,2.2,-19.61,-0.48,-4.37,-0.66
-7.0,3.54,-19.61,-1.12,-4.37,-0.09
-1.96,4.26,-19.61,-1.45,-4.37,-0.35
1.73,3.66,-19.15,-1.84,-4.37,-0.45
3.15,2.66,-14.24,-1.56,-4.37,-0.19
4.5,2.23,-9.45,-1.16,-4.37,-0.09
6.07,2.88,-4.87,-0.85,-4.37,-0.32
5.36,1.78,-1.98,-0.55,-4.37,-0.55
4.44,2.48,-0.11,-0.42,-3.61,-0.94
3.56,1.98,1.08,-0.79,-2.88,-0.76
3.66,1.7,2.47,-1.2,-2.19,-0.53
3.63,0.91,2.68,-1.28,-1.67,-0.47
3.26,0.19,3.27,-1.23,-1.21,-0.35
3.18,-0.73,3.67,-0.91,-0.72,-0.26
3.65,-0.85,3.92,-0.63,-0.01,-0.14
3.47,-0.45,4.07,-0.61,0.64,0.09
2.9,-0.11,3.73,-0.66,1.13,0.29
2.07,-1.24,3.09,-0.76,1.51,0.73
1.78,-1.24,2.29,-0.41,1.78,1.15
