ax,ay,az,gx,gy,gz
4.1,0.86,5.42,-0.58,4.37,-0.2
4.63,-2.71,0.53,1.72,4.37,0.27
3.06,2.94,4.03,2.15,3.48,0.03
8.88,1.61,5.78,0.23,4.11,0.69
6.08,0.45,2.28,-1.81,4.37,2.04
6.03,-3.67,-0.46,-2.32,4.37,2.97
4.74,-5.32,-3.66,-1.34,4.13,3.93
2.84,-4.39,-6.63,0.3,4.12,4.18
0.79,-1.82,-9.74,1.62,4.37,4.35
-0.55,3.81,-13.7,1.8,4.37,4.37
-2.19,8.08,-17.35,1.69,4.37,4.37
-6.18,13.07,-19.61,3.06,4.37,4.22
-12.47,19.61,-19.61,4.37,3.16,2.58
-17.49,19.61,-19.61,4.22,0.33,1.65
-15.32,19.61,-19.61,1.71,-1.12,0.95
-17.88,19.61,-19.61,-0.25,-2.19,0.78
-19.61,19.61,-19.61,-0.69,-4.37,0.09
-13.32,19.61,-19.61,-0.43,-4.37,-0.93
-5.83,19.61,-19.61,-0.22,-4.37,-1.87
-0.24,19.61,-19.61,-0.55,-4.37,-2.94
