ax,ay,az,gx,gy,gz
-10.87,10.74,-19.61,0.34,-4.37,-0.77
-6.86,10.65,-19.61,1.34,-4.37,-1.07
-1.92,10.23,-19.61,1.84,-4.37,-1.52
2.16,10.81,-19.61,0.97,-4.37,-1.0
4.53,9.45,-15.45,-0.26,-4.37,-0.65
5.73,6.21,-12.23,-1.55,-4.37,-0.88
5.37,3.5,-8.05,-2.24,-4.37,-0.89
4.84,2.34,-5.34,-2.22,-4.37,-0.73
4.44,1.66,-2.36,-1.88,-4.37,-0.79
3.82,1.1,-0.46,-1.32,-4.37,-0.71
2.99,-0.29,1.22,-0.59,-3.61,-1.22
2.7,-0.94,1.48,0.21,-2.45,-1.16
3.11,-0.16,2.01,0.78,-1.64,-0.8
3.03,0.41,2.33,0.82,-1.1,-0.45
2.78,0.5,2.83,0.53,-0.75,-0.1
2.89,0.67,3.12,0.25,-0.2,-0.04
2.34,0.04,3.48,-0.18,0.2,0.39
2.16,0.35,3.95,-0.26,0.59,0.66
1.51,0.1,4.0,-0.34,0.89,0.85
