ax,ay,az,gx,gy,gz
-2.32,-4.74,4.14,-0.77,-0.14,0.95
-2.54,-3.81,4.81,-0.44,0.57,1.24
-3.21,-4.06,4.44,0.15,0.92,1.84
-1.54,-2.52,4.71,0.4,1.38,2.26
-2.25,-2.57,3.67,0.39,1.69,2.66
-0.85,-2.6,3.42,0.35,1.79,3.34
0.24,-2.66,2.69,0.34,1.99,3.9
1.19,-3.3,1.76,0.43,1.84,4.37
2.86,-3.21,1.64,0.67,1.76,4.37
5.12,-3.07,1.39,1.02,1.82,4.37
7.64,-1.64,0.91,1.15,2.35,4.37
8.33,-1.64,-0.86,1.22,2.71,4.37
9.38,-1.17,-3.68,1.37,2.85,4.37
11.09,1.82,-8.89,1.43,2.81,4.37
9.46,11.52,-17.17,1.21,3.12,4.37
1.95,19.61,-19.61,2.12,3.57,4.37
-11.39,19.61,-19.61,2.92,1.05,4.37
-15.06,19.61,-19.61,1.31,-2.39,4.37
-19.61,19.61,-19.61,-0.09,-4.37,2.68
-15.08,19.61,-19.61,-0.01,-4.37,0.15
