ax,ay,az,gx,gy,gz
3.54,-4.13,1.34,-0.69,0.69,0.94
5.16,-4.26,1.94,-0.38,1.1,1.58
5.87,-4.09,2.04,-0.22,1.66,2.28
6.2,-3.48,1.8,-0.04,1.88,3.14
6.66,-2.22,1.31,0.1,2.26,4.23
7.04,-1.32,0.55,0.15,2.48,4.37
7.22,-0.33,-0.49,0.24,2.65,4.37
7.19,0.95,-1.31,0.35,2.77,4.37
7.18,4.67,-3.23,0.42,2.91,4.37
6.99,8.78,-4.79,0.38,3.09,4.37
6.68,12.68,-6.18,0.22,3.4,4.37
5.62,15.47,-7.45,0.03,3.88,4.37
3.96,16.82,-9.05,-0.09,4.3,4.37
-0.13,16.81,-11.52,0.13,4.37,4.37
-3.14,16.04,-12.57,0.62,4.33,4.37
-5.23,15.12,-12.53,1.26,4.06,4.37
-7.19,14.8,-12.52,1.98,3.79,4.37
-10.64,15.22,-12.63,2.93,3.51,4.34
-14.52,15.28,-12.14,3.38,3.4,3.9
-17.43,14.2,-12.14,3.63,3.23,3.31
