ax,ay,az,gx,gy,gz
-0.84,5.84,-0.49,-0.94,1.08,0.07
-1.25,5.96,-1.09,-1.1,0.99,0.47
-0.88,5.77,-1.3,-0.98,0.56,1.02
-0.63,6.6,-1.03,-0.83,0.45,1.39
-0.48,6.98,-0.74,-0.75,0.79,1.42
-0.55,6.35,-1.26,-0.64,1.1,1.5
-0.5,6.27,-1.6,-0.42,1.11,1.7
-0.59,6.31,-1.56,-0.28,1.06,1.92
-0.54,5.84,-1.14,-0.13,0.96,2.09
-0.3,5.29,0.13,-0.03,1.21,2.15
-0.07,4.78,-0.21,0.11,1.78,2.02
-0.54,4.43,-1.96,0.63,2.06,1.8
-1.52,4.74,-3.31,1.19,1.91,1.64
-2.31,5.58,-4.81,1.47,1.59,1.61
-3.21,7.06,-7.48,1.8,1.34,1.39
-4.94,8.37,-9.73,2.24,1.01,0.84
-6.47,8.67,-11.31,2.62,0.55,0.37
-6.87,9.47,-12.9,2.65,0.3,0.17
-7.18,10.56,-14.94,2.19,0.26,-0.0
-9.26,11.3,-17.78,1.84,-0.07,-0.3
