ax,ay,az,gx,gy,gz
-2.69,3.53,-0.45,-1.23,0.75,-0.49
-2.81,3.71,-1.48,-1.34,0.1,0.18
-1.67,4.99,-0.58,-1.46,-0.71,0.79
0.08,5.26,0.76,-1.39,-0.6,1.01
0.23,6.5,1.59,-1.33,-0.26,1.22
0.64,8.26,2.64,-1.59,0.45,1.05
0.57,8.34,2.73,-1.99,1.26,1.03
-0.25,8.17,2.69,-2.3,1.61,1.39
-0.94,6.62,2.88,-2.3,1.76,1.77
-1.11,5.2,3.4,-1.96,2.12,2.2
-0.63,4.77,3.72,-1.88,2.95,2.73
-0.1,5.03,2.6,-2.27,3.82,3.34
-0.0,4.5,0.75,-2.58,4.31,3.92
-0.15,2.91,-1.47,-2.45,4.37,4.35
0.63,2.5,-3.28,-1.91,4.37,4.37
1.84,3.74,-4.96,-1.28,4.37,4.37
2.13,4.99,-5.84,-0.88,4.37,4.37
1.88,4.45,-6.23,-0.52,4.3,4.37
1.87,3.35,-7.01,0.2,4.08,4.37
1.17,3.83,-8.36,1.38,3.96,4.37
