ax,ay,az,gx,gy,gz
-3.85,6.64,2.01,-0.81,1.83,-0.37
-3.26,7.7,2.21,-1.09,2.73,-0.15
-3.37,8.04,-0.02,-1.14,2.84,-0.27
-4.19,7.66,-1.31,-1.15,1.93,0.11
-2.58,10.66,-0.35,-1.64,1.51,0.25
-1.41,11.2,-0.38,-2.21,1.73,0.47
-0.41,9.69,0.06,-2.66,1.93,0.55
-0.09,7.19,1.44,-2.82,2.11,0.91
0.97,5.65,2.46,-3.05,2.36,1.54
2.52,4.38,3.25,-3.4,2.89,2.11
3.3,2.38,2.61,-3.64,3.26,2.89
3.77,0.29,1.55,-3.55,3.13,3.8
4.67,-1.66,1.01,-3.32,3.09,4.37
5.79,-3.44,-0.69,-2.75,3.29,4.37
6.75,-5.2,-2.05,-1.72,3.85,4.37
8.32,-5.83,-4.36,-0.07,4.37,4.37
9.6,-4.13,-7.75,1.12,4.37,4.37
9.2,-3.13,-11.83,2.29,4.37,4.37
9.47,-0.77,-14.71,3.39,3.88,4.37
11.02,4.75,-19.39,4.18,3.79,4.37
