ax,ay,az,gx,gy,gz
-7.29,4.85,3.17,-0.18,-0.85,-0.01
-5.6,4.2,3.79,-0.16,-0.74,0.08
-4.47,3.88,4.17,-0.18,-0.36,0.14
-3.41,1.87,3.67,-0.05,0.3,0.16
-3.3,0.67,2.97,0.12,0.4,0.22
-2.9,-0.24,3.91,0.49,0.42,0.31
-2.11,-0.87,3.14,0.77,0.29,0.46
-1.29,-1.44,3.33,1.2,0.13,0.77
-0.18,-1.76,3.56,1.72,-0.05,1.24
0.29,-2.0,3.4,1.98,-0.12,1.51
0.77,-1.95,3.35,2.28,-0.2,1.82
1.15,-1.85,3.18,2.57,-0.28,2.15
2.05,-1.4,3.05,2.84,-0.2,2.53
3.2,-0.96,2.41,3.07,0.05,2.95
3.85,-0.85,1.77,3.14,0.28,3.19
4.1,-0.93,1.19,3.16,0.65,3.4
4.22,-1.23,0.51,3.21,1.12,3.59
4.22,-1.55,-0.34,3.28,1.62,3.66
3.62,-1.61,-2.6,3.63,2.68,3.58
3.29,-1.57,-3.84,3.8,3.16,3.54
