ax,ay,az,gx,gy,gz
-0.59,1.67,4.15,-1.3,1.89,0.89
0.9,1.37,3.91,-1.25,1.85,1.12
1.86,0.84,3.74,-0.98,2.49,1.5
0.52,1.48,2.5,-0.9,2.78,2.01
1.2,1.86,1.98,-1.13,3.07,2.47
0.85,0.72,1.03,-1.28,3.12,3.17
2.09,0.2,0.47,-1.14,3.18,3.87
3.08,0.32,-0.75,-1.28,3.37,4.37
4.0,1.02,-2.91,-1.52,3.2,4.37
5.29,1.33,-4.55,-1.8,2.81,4.37
7.51,0.56,-7.92,-1.4,2.55,4.37
9.67,3.85,-13.83,0.09,2.77,4.37
7.74,11.04,-19.61,1.38,2.9,4.37
4.69,19.61,-19.61,2.0,2.0,4.37
-0.02,19.61,-19.61,0.94,0.29,4.37
-6.41,19.61,-19.61,-0.57,-1.28,4.18
-11.05,19.61,-19.61,0.23,-3.39,2.75
-9.62,19.61,-19.61,1.4,-4.37,0.25
-6.7,19.61,-19.61,0.12,-4.37,-1.57
0.75,19.61,-19.61,-1.47,-4.37,-3.24
