ax,ay,az,gx,gy,gz
6.67,-4.9,3.34,-0.81,1.3,3.24
6.88,-4.11,3.38,-0.56,1.56,3.91
7.12,-3.42,3.44,-0.36,1.83,4.36
7.81,-2.78,2.92,-0.1,2.2,4.37
8.99,-1.55,1.21,0.33,2.71,4.37
9.54,-0.59,-0.09,0.66,3.0,4.37
9.89,0.58,-1.5,1.06,3.31,4.37
10.03,2.11,-3.02,1.45,3.62,4.37
9.88,3.53,-4.29,1.78,3.88,4.37
9.08,7.45,-8.03,2.08,4.37,4.37
7.53,9.81,-10.43,1.92,4.37,4.37
5.44,12.15,-13.38,1.69,4.37,4.37
2.13,15.13,-17.55,1.55,4.37,4.37
-4.89,17.14,-19.61,1.91,4.37,4.37
-14.18,18.02,-19.61,3.18,4.37,4.07
-18.8,19.42,-19.61,4.22,4.37,3.31
-19.61,19.61,-19.61,4.37,3.72,2.76
-19.61,19.61,-19.61,4.37,1.47,1.38
-19.61,19.61,-19.61,4.37,0.68,0.56
-19.61,19.61,-19.61,4.37,-0.06,-0.21
