ax,ay,az,gx,gy,gz
-4.56,-5.34,-0.14,-2.67,0.94,-0.24
-4.48,-5.65,0.35,-1.78,0.69,0.47
-3.53,-3.28,1.42,-1.45,0.79,1.08
-3.47,-2.23,1.26,-1.66,0.89,1.43
-3.95,-2.39,1.37,-1.76,0.52,1.91
-2.96,-2.12,2.48,-1.86,0.29,2.5
-2.35,-2.36,3.2,-1.98,0.28,3.03
-1.89,-2.94,3.66,-1.83,0.31,3.7
-1.11,-3.24,3.6,-1.65,0.37,4.37
0.41,-3.11,4.84,-1.38,0.68,4.37
2.62,-3.26,4.17,-1.18,0.99,4.37
4.79,-2.84,3.03,-0.83,1.1,4.37
8.72,-1.35,1.3,-0.47,1.49,4.37
11.74,1.02,-1.17,-0.48,2.15,4.37
12.68,3.58,-5.14,-0.73,2.38,4.37
13.61,8.71,-10.62,-0.73,2.03,4.37
11.56,16.89,-14.72,-0.59,0.95,4.37
9.31,19.61,-19.19,-0.15,0.19,4.37
2.35,19.61,-19.61,2.25,-0.61,4.37
-1.76,19.61,-19.61,3.3,-0.96,3.94
