ax,ay,az,gx,gy,gz
-12.02,15.29,-19.61,1.86,-4.17,-1.08
-11.13,11.92,-19.61,1.43,-4.37,-1.86
-8.93,8.16,-19.61,0.04,-4.37,-1.68
-5.36,6.27,-19.61,-1.3,-4.37,-1.06
-2.35,4.35,-19.61,-2.07,-4.37,-0.82
1.23,1.78,-16.78,-2.57,-4.37,-0.74
3.21,0.12,-11.92,-2.78,-4.37,-0.63
4.31,-0.38,-6.71,-2.78,-4.37,-0.28
5.55,-0.7,-1.59,-2.62,-4.37,-0.41
5.85,-0.98,0.32,-2.5,-4.37,-0.36
5.74,-1.8,0.97,-2.16,-3.55,-0.74
4.98,-1.39,1.91,-1.77,-2.64,-0.57
5.1,-1.03,2.7,-1.41,-1.83,-0.48
5.0,-0.93,2.8,-1.04,-1.07,-0.43
4.6,-1.18,2.66,-0.66,-0.51,-0.45
4.81,-2.05,2.62,-0.19,0.09,-0.48
4.56,-2.09,2.73,0.18,0.46,-0.51
3.34,-2.66,2.99,0.6,0.58,0.23
2.61,-2.53,3.51,1.18,0.69,0.44
