ax,ay,az,gx,gy,gz
0.47,6.73,0.95,-1.01,3.22,-1.43
1.93,4.24,-2.45,-0.22,3.26,-1.04
-0.88,8.77,-1.52,-0.44,1.78,-0.18
2.53,11.76,0.19,-2.17,1.68,-0.0
1.76,11.58,-0.51,-4.37,2.13,0.71
1.97,7.81,-0.32,-4.37,2.37,1.13
2.63,6.23,0.36,-4.37,3.16,1.4
2.22,5.23,-0.69,-4.37,3.84,1.8
2.53,4.36,-1.46,-4.37,4.19,2.65
3.45,2.89,-2.31,-4.37,4.37,3.92
3.93,1.46,-3.75,-4.37,4.37,4.37
3.78,-0.46,-5.19,-4.37,4.37,4.37
5.09,-2.34,-5.15,-3.9,4.37,4.37
8.42,-0.84,-7.99,-1.82,4.37,4.37
10.43,3.66,-10.75,-0.29,4.37,4.37
9.35,6.49,-12.59,0.09,4.37,4.37
9.4,8.93,-15.0,0.96,4.25,4.37
9.82,13.51,-17.77,2.29,3.67,4.37
8.35,19.61,-19.61,3.36,2.94,4.37
6.1,19.61,-19.61,3.94,2.2,3.46
