ax,ay,az,gx,gy,gz
-19.61,7.86,-19.61,4.37,-4.37,-2.24
-15.39,6.29,-19.61,4.37,-4.37,1.2
-4.47,2.67,-19.61,0.54,-4.37,3.28
1.92,-11.04,-19.61,-4.37,-4.37,1.99
2.99,2.78,-19.02,-4.37,-4.37,4.37
1.02,-5.21,-15.81,-4.37,-4.37,3.98
3.97,-11.62,-9.75,-4.37,-4.37,-0.15
9.3,-6.4,-7.55,0.23,-4.37,-0.17
6.51,0.75,-3.06,2.35,-3.96,-0.48
4.35,2.89,-2.16,2.21,-3.0,-0.39
5.94,2.25,0.31,0.74,-1.72,-0.42
6.67,0.16,0.29,-0.29,-0.55,0.05
6.17,-0.93,-0.8,-0.87,0.31,0.35
5.44,0.49,-0.92,-0.56,0.53,0.51
5.26,-1.33,3.07,2.51,0.98,-0.25
4.02,-3.63,-2.66,2.26,0.33,-1.01
1.33,4.58,1.83,0.4,-0.82,0.99
4.29,6.56,2.17,-0.21,0.0,0.66
2.25,1.84,2.78,-1.27,-0.19,0.94
