ax,ay,az,gx,gy,gz
-10.11,3.95,-19.61,0.47,-4.37,0.08
-8.49,6.54,-19.61,-1.07,-4.37,0.55
-6.02,7.51,-19.61,-3.08,-4.37,-0.41
-2.09,5.88,-19.61,-4.37,-4.37,-0.79
-0.82,1.41,-18.62,-4.37,-4.37,-1.49
1.5,-2.26,-15.04,-3.43,-4.37,-1.78
3.98,-3.11,-10.28,-2.15,-4.37,-1.42
5.54,-3.72,-6.43,-1.12,-4.37,-0.96
5.66,-4.02,-2.74,-0.32,-4.37,-0.28
5.83,-2.95,-0.85,0.09,-4.37,0.41
6.21,-1.02,0.76,0.44,-4.37,0.63
6.05,-0.16,2.37,0.62,-3.64,0.36
5.89,0.35,3.2,0.76,-1.83,-0.31
5.69,-0.5,3.09,1.11,-0.56,-0.63
4.43,-0.55,3.29,1.41,0.1,-0.44
3.94,0.37,3.69,1.18,0.33,-0.31
2.85,0.77,3.85,0.83,0.48,0.33
2.46,1.07,4.46,0.47,0.92,0.34
2.6,0.98,3.92,0.14,1.87,0.33
