ax,ay,az,gx,gy,gz
-18.31,9.67,-19.33,0.01,-1.8,-0.21
-18.63,8.6,-19.61,0.72,-1.53,-1.49
-15.37,5.11,-19.61,1.73,-1.54,-2.82
-15.2,3.83,-19.61,1.94,-3.98,-2.55
-9.3,4.5,-19.61,1.1,-4.37,-0.48
-1.77,4.1,-18.47,-0.66,-4.37,1.02
2.08,3.25,-12.87,-2.57,-4.37,1.61
3.35,3.1,-9.62,-3.58,-4.37,1.76
3.83,1.81,-8.34,-2.92,-4.37,1.19
4.24,-0.08,-7.55,-1.56,-3.81,0.41
5.69,2.93,-7.07,-0.47,-2.99,0.19
4.57,3.42,-5.62,-0.21,-2.7,0.01
4.02,2.38,-5.71,-0.44,-2.68,0.35
4.41,1.73,-4.26,-0.33,-2.74,0.4
4.5,1.38,-2.27,-0.28,-2.84,0.65
4.43,1.69,0.38,-0.48,-3.05,0.98
4.65,1.74,2.56,-0.77,-2.53,1.01
4.83,1.72,3.9,-0.91,-1.42,0.56
4.45,0.52,4.29,-0.59,-0.37,0.22
