ax,ay,az,gx,gy,gz
-5.05,-6.97,2.24,-0.76,-0.05,1.07
-0.15,-4.35,4.98,-0.68,-0.14,2.4
0.63,-2.82,6.46,-0.9,1.08,2.4
0.4,-4.7,5.48,-0.84,1.71,2.9
1.69,-4.74,4.85,-0.41,1.86,3.8
3.17,-3.92,4.7,-0.08,2.02,4.37
3.45,-4.65,3.52,0.06,2.15,4.37
4.16,-5.0,1.72,0.26,2.13,4.37
5.26,-5.78,-0.45,0.68,2.03,4.37
6.63,-6.07,-2.96,0.63,2.25,4.37
7.52,-5.51,-5.81,0.53,2.43,4.37
9.86,-3.08,-10.11,0.35,2.44,4.37
11.59,1.0,-16.39,0.86,1.94,4.37
15.75,17.34,-19.61,2.0,1.11,4.37
13.08,19.61,-19.61,1.25,-0.28,4.37
6.75,19.61,-19.61,-1.67,-1.96,4.37
0.23,19.61,-19.61,-2.08,-4.04,2.89
1.99,19.61,-19.61,-0.37,-4.37,0.35
6.12,19.61,-19.61,1.29,-4.37,-1.97
10.15,19.61,-19.61,1.94,-4.37,-3.8
