ax,ay,az,gx,gy,gz
3.95,-0.08,-0.22,-1.33,4.37,-1.21
-1.45,-0.92,-1.71,-1.23,2.95,0.47
-0.96,-0.23,3.32,-1.08,1.9,-0.43
4.4,-2.14,4.58,-0.55,3.01,0.59
0.83,-2.49,4.2,-0.44,3.82,0.82
1.58,-3.88,4.41,-0.52,3.72,1.36
3.65,-4.01,4.6,-0.98,3.91,2.11
4.78,-5.82,2.62,-1.08,4.3,2.89
5.49,-5.28,0.17,-0.79,4.18,3.66
6.4,-3.43,-2.16,-0.64,4.09,4.2
7.06,-1.23,-4.88,-0.62,4.36,4.37
6.36,1.61,-9.54,0.22,4.37,4.37
3.99,4.95,-15.86,1.75,4.37,4.37
1.23,12.65,-19.61,3.86,4.37,4.37
-3.19,19.61,-19.61,4.37,3.83,3.91
-8.51,19.61,-19.61,4.37,1.96,3.4
-15.3,19.61,-19.61,3.04,-0.86,2.69
-15.43,19.61,-19.61,1.22,-3.63,1.48
-10.56,19.61,-19.61,0.32,-4.37,0.32
-4.34,19.61,-19.61,-0.0,-4.37,-1.46
