ax,ay,az,gx,gy,gz
-1.76,5.72,1.37,-2.02,3.31,0.07
-3.82,7.02,-0.66,-1.66,3.3,0.01
-5.98,7.56,-2.08,-1.44,2.02,0.51
-5.89,7.77,-1.15,-1.37,1.05,1.12
-6.18,8.38,0.56,-1.54,0.7,1.55
-5.22,8.09,2.4,-1.92,0.52,1.99
-4.21,6.85,3.76,-2.01,0.67,2.21
-2.72,5.18,4.88,-1.82,1.23,2.46
-1.12,4.13,5.03,-1.9,2.21,2.66
0.45,2.67,3.37,-2.18,3.18,2.89
2.23,1.09,-0.34,-1.98,3.75,3.62
2.84,0.23,-3.33,-1.11,3.74,4.1
3.2,-0.01,-4.6,-0.19,3.59,4.33
3.7,-0.14,-4.48,0.38,3.6,4.37
4.6,-0.71,-4.52,0.62,3.95,4.37
5.39,-1.04,-6.21,0.86,4.28,4.37
5.33,-0.62,-8.48,1.22,4.34,4.37
4.98,0.09,-10.22,1.62,4.09,4.37
5.29,2.61,-10.48,1.74,4.0,4.37
5.57,4.28,-11.64,1.41,4.34,4.37
