ax,ay,az,gx,gy,gz
-17.97,11.16,-19.61,0.31,-4.37,-2.74
-13.15,8.37,-19.61,0.3,-4.37,-2.76
-7.82,5.86,-19.61,-0.14,-4.37,-2.76
-2.66,3.23,-19.03,-0.67,-4.37,-2.54
0.19,1.31,-14.4,-0.96,-4.37,-1.89
1.64,0.3,-9.92,-0.93,-4.37,-1.25
2.76,0.0,-6.17,-0.66,-4.37,-0.65
3.93,1.05,-2.27,-0.55,-4.37,-0.32
5.31,3.03,1.66,-0.34,-3.67,-0.62
4.42,2.97,0.38,-0.47,-2.27,-0.53
2.92,2.13,0.9,-0.45,-1.37,-0.59
2.57,1.64,0.61,-0.33,-1.05,-0.31
3.0,1.24,0.61,0.09,-0.77,-0.31
2.95,0.87,0.71,0.51,-0.37,-0.16
2.43,0.6,0.47,0.8,-0.03,0.01
2.16,0.6,0.43,0.92,0.12,0.17
2.05,1.08,0.77,0.81,0.28,0.39
1.96,1.42,0.81,0.4,0.54,0.56
0.81,0.99,0.64,0.1,0.88,1.0
