ax,ay,az,gx,gy,gz
14.13,-1.2,-1.66,-2.68,-1.31,1.08
13.54,-2.33,-0.49,-2.66,-1.16,1.18
13.15,-3.16,0.55,-2.34,-0.93,1.06
11.7,-3.56,1.65,-1.84,-0.7,0.94
10.82,-3.7,2.26,-1.54,-0.59,0.92
10.02,-3.88,2.97,-1.3,-0.45,0.96
9.26,-4.08,3.79,-1.09,-0.3,1.02
8.48,-4.3,4.52,-0.9,-0.13,1.06
7.8,-4.45,4.96,-0.73,0.08,1.14
7.33,-4.35,5.08,-0.58,0.36,1.27
6.91,-4.07,4.82,-0.48,0.69,1.43
6.43,-3.7,4.3,-0.43,1.02,1.6
5.9,-3.34,3.42,-0.41,1.34,1.78
5.46,-3.08,2.6,-0.4,1.64,1.96
5.1,-2.9,1.72,-0.36,1.92,2.13
4.9,-2.73,0.55,-0.32,2.18,2.29
4.69,-2.63,-0.45,-0.22,2.44,2.36
4.51,-2.78,-1.73,-0.02,2.68,2.42
4.39,-2.82,-2.71,0.24,2.88,2.55
3.76,1.92,-5.94,-1.16,2.54,-0.02
