ax,ay,az,gx,gy,gz
-0.22,-3.51,3.9,-1.06,0.05,1.38
0.95,-3.97,4.2,-0.8,0.08,2.06
1.92,-4.41,4.44,-0.32,0.36,2.78
2.69,-3.86,4.14,0.92,0.72,3.32
3.38,-3.19,3.44,2.3,1.03,3.65
4.01,-3.18,2.67,3.23,1.19,3.94
4.59,-3.16,1.4,4.04,1.26,4.29
5.64,-2.3,0.22,4.37,1.27,4.37
7.7,-0.82,-2.09,4.37,1.58,4.37
8.17,0.42,-4.2,4.37,1.94,4.37
8.06,1.54,-5.55,4.37,2.25,4.37
7.9,2.17,-6.34,4.37,2.55,4.37
7.67,2.89,-8.74,4.28,3.19,4.37
7.0,3.46,-10.81,3.98,3.67,4.37
6.31,4.68,-13.03,3.76,3.98,4.37
5.13,6.35,-15.59,3.55,4.3,4.37
3.44,8.13,-18.34,3.31,4.37,4.37
-1.23,11.33,-19.61,2.81,4.37,4.37
-5.81,11.95,-19.61,2.94,4.37,4.35
-9.2,11.47,-19.61,3.51,4.32,4.23
