ax,ay,az,gx,gy,gz
-0.34,7.88,0.79,-1.93,2.53,-1.73
0.6,5.93,-0.32,-1.4,3.41,-1.94
0.1,4.34,-1.17,-1.07,3.02,-1.34
-1.22,4.43,-0.34,-1.37,2.47,-1.15
0.82,3.29,1.34,-1.83,2.37,-0.56
0.88,2.29,2.67,-2.3,2.89,-0.03
0.64,0.45,3.0,-2.27,3.41,0.32
0.16,-1.16,2.77,-2.08,3.55,1.0
0.85,-1.19,2.91,-2.13,3.4,1.72
2.21,-1.92,2.37,-2.36,3.57,2.51
2.11,-1.8,0.69,-2.6,3.3,3.38
2.59,-1.45,0.44,-2.38,3.13,4.03
3.38,-2.5,-0.65,-1.51,3.75,4.37
3.57,-2.14,-2.9,-0.64,4.17,4.37
3.4,-0.63,-5.79,0.23,3.94,4.37
4.42,2.46,-8.23,1.12,3.9,4.37
4.67,5.16,-12.02,1.77,3.8,4.37
3.46,6.78,-18.22,3.38,2.95,4.37
1.94,10.85,-19.61,4.37,1.8,4.08
2.05,19.61,-19.61,4.37,1.06,3.3
