ax,ay,az,gx,gy,gz
-3.47,4.48,1.19,-1.22,2.38,-0.26
-1.9,4.98,-0.81,-0.71,2.85,-0.51
-1.03,4.08,-1.34,0.07,2.62,-0.66
-0.72,5.49,-1.0,-0.15,2.05,-0.26
-0.21,7.15,0.27,-1.05,1.7,0.11
1.0,5.91,0.72,-1.69,1.93,0.4
-0.04,5.26,1.12,-1.68,1.81,0.84
1.33,5.39,2.46,-1.75,1.94,1.16
1.8,5.38,2.58,-2.31,1.9,1.93
2.63,4.82,2.78,-2.94,1.59,2.86
3.58,4.29,3.18,-3.27,1.98,3.65
4.09,2.67,3.33,-3.23,3.55,4.24
4.46,-0.03,1.17,-2.37,4.37,4.37
5.15,-1.2,-1.41,-1.19,4.37,4.37
7.44,0.84,-2.42,-0.62,4.37,4.37
9.65,0.79,-4.43,-0.52,4.37,4.37
10.1,0.15,-9.18,0.01,4.37,4.37
9.36,2.64,-18.27,1.56,4.37,4.37
6.13,7.75,-19.61,3.11,4.37,4.37
2.84,16.43,-19.61,3.4,3.59,4.37
