ax,ay,az,gx,gy,gz
2.0,5.92,1.89,-0.66,1.86,-0.18
3.59,7.51,1.56,-0.61,2.71,-0.13
3.21,7.34,0.61,-0.88,2.53,0.18
4.02,7.38,1.68,-1.31,2.17,0.35
4.89,6.9,3.18,-1.89,2.68,0.93
4.24,5.63,3.11,-2.41,3.17,1.5
3.74,3.45,2.43,-2.43,3.65,1.99
2.75,0.66,0.81,-2.32,3.55,2.93
2.34,-0.74,-0.46,-2.38,3.13,4.16
1.6,-2.85,-2.11,-2.08,3.26,4.37
-0.09,-4.57,-4.83,-1.33,4.04,4.37
-1.1,-4.86,-9.39,0.11,4.37,4.37
-2.08,-2.83,-14.61,1.41,3.84,4.37
-5.04,1.88,-19.57,2.69,2.97,4.37
-8.88,12.15,-19.61,3.63,2.11,4.37
-10.7,19.61,-19.61,3.84,1.03,4.24
-12.65,19.61,-19.61,2.9,0.01,3.1
-17.16,19.61,-19.61,2.55,-1.48,1.49
-16.82,19.61,-19.61,2.31,-2.65,-0.71
-12.58,19.61,-19.61,1.27,-3.87,-1.62
