ax,ay,az,gx,gy,gz
-1.23,5.95,0.99,-2.85,2.45,-0.86
0.71,0.63,-0.27,-1.74,2.71,-0.35
-1.16,2.75,0.21,-0.86,2.3,-0.47
1.87,6.06,1.07,-0.64,2.04,-0.81
2.8,7.71,1.1,-1.57,2.11,-0.5
2.74,7.3,1.36,-2.35,2.36,-0.56
1.94,4.95,1.07,-2.76,2.13,-0.25
3.04,3.27,2.81,-2.91,2.13,0.07
3.1,0.75,2.68,-3.27,2.44,0.72
2.73,-0.46,3.22,-3.77,2.68,1.34
2.93,-2.79,2.87,-3.99,3.49,2.07
1.4,-5.2,0.99,-3.42,4.3,2.93
-0.09,-6.56,-2.65,-2.33,4.34,4.2
0.65,-6.16,-5.53,-0.42,3.8,4.37
1.45,-2.44,-7.75,0.95,3.65,4.37
0.14,1.53,-9.51,1.22,3.89,4.37
0.41,3.98,-16.01,2.28,4.0,4.37
-1.37,11.37,-19.61,4.1,3.08,4.37
-6.48,19.61,-19.61,4.37,1.15,4.3
-10.04,19.61,-19.61,3.64,0.48,3.42
