ax,ay,az,gx,gy,gz
-0.39,-3.02,3.08,-1.39,2.88,3.04
1.68,-2.61,3.16,-1.0,2.46,3.99
3.86,-1.4,3.4,-1.06,2.63,4.37
4.32,-1.3,2.13,-1.53,3.28,4.37
3.3,-2.11,-1.07,-1.8,3.13,4.37
2.27,-2.94,-5.3,-1.81,2.17,4.37
4.33,-1.36,-10.68,-0.87,1.06,4.37
5.99,8.6,-18.51,0.56,0.63,4.37
1.81,19.61,-19.61,1.8,0.94,4.37
-6.76,19.61,-19.61,2.19,-0.74,4.37
-7.57,19.61,-19.61,1.48,-3.08,3.45
-10.52,19.61,-19.61,0.62,-4.37,1.68
-7.8,19.61,-19.61,0.69,-4.37,0.18
-2.88,19.61,-19.61,0.96,-4.37,-1.3
2.54,19.61,-19.61,1.06,-4.37,-2.36
7.18,19.61,-19.61,0.89,-4.37,-3.24
11.89,19.61,-19.61,0.68,-4.37,-4.29
15.97,19.61,-17.67,0.32,-4.37,-4.37
18.37,19.61,-13.01,0.04,-4.37,-4.37
19.61,19.61,-7.73,0.07,-4.37,-4.37
