ax,ay,az,gx,gy,gz
-3.18,-3.34,1.72,-1.15,0.69,0.36
-1.99,-3.87,3.05,-0.89,0.89,0.78
-2.06,-4.78,3.74,-0.51,1.04,1.47
-1.03,-4.7,4.43,-0.3,1.23,2.29
-0.24,-5.38,4.62,-0.04,1.49,2.96
1.1,-5.28,4.04,0.27,1.58,3.76
2.43,-4.96,3.01,0.49,1.71,4.34
3.07,-4.51,1.58,0.41,1.73,4.37
4.08,-4.25,0.67,0.38,1.75,4.37
5.44,-3.62,-1.57,0.28,1.88,4.37
5.21,-3.61,-3.6,0.19,1.73,4.37
6.19,-2.4,-7.42,0.62,1.54,4.37
7.53,6.28,-14.43,1.02,1.57,4.37
4.36,19.61,-19.61,2.34,1.81,4.37
-6.41,19.61,-19.61,4.37,0.76,4.37
-11.18,19.61,-19.61,3.58,-1.6,2.9
-14.25,19.61,-19.61,-0.23,-4.37,2.03
-8.06,19.61,-19.61,-1.24,-4.37,-0.2
1.73,19.61,-19.61,0.13,-4.37,-2.66
8.31,19.61,-19.61,0.9,-4.37,-4.37
