time,ax,ay,az,gx,gy,gz,label
1769509540.694668,9.13,2.37,5.74,0.25,0.08,-0.29,0
1769509540.697424,9.2,2.41,5.83,0.22,0.09,-0.28,0
1769509540.7001758,9.3,2.48,5.88,0.2,0.09,-0.27,0
1769509540.703061,9.38,2.51,6.04,0.17,0.1,-0.26,0
1769509540.7057998,9.41,2.51,6.17,0.14,0.1,-0.24,0
1769509540.708683,9.45,2.55,6.22,0.11,0.11,-0.23,0
1769509540.711403,9.52,2.6,6.36,0.08,0.12,-0.22,0
1769509540.714167,9.55,2.64,6.41,0.04,0.13,-0.2,0
1769509540.716981,9.6,2.63,6.43,0.0,0.13,-0.2,0
1769509540.7198489,9.61,2.71,6.53,-0.02,0.15,-0.18,0
1769509540.7225878,9.58,2.74,6.79,-0.06,0.15,-0.17,0
1769509540.728037,9.63,2.78,6.86,-0.1,0.15,-0.15,0
1769509540.730826,9.65,2.75,6.97,-0.13,0.15,-0.14,0
1769509540.73359,9.68,2.76,7.03,-0.16,0.15,-0.13,0
1769509540.736564,9.66,2.74,7.16,-0.19,0.13,-0.1,0
1769509540.739149,9.69,2.72,7.27,-0.21,0.12,-0.09,0
1769509540.74183,9.73,2.72,7.32,-0.24,0.11,-0.07,0
1769509540.744746,9.73,2.71,7.4,-0.26,0.1,-0.06,0
1769509540.747368,9.77,2.69,7.49,-0.29,0.09,-0.04,0
1769509540.750112,9.78,2.75,7.52,-0.31,0.09,-0.02,0
1769509540.752909,9.78,2.8,7.51,-0.33,0.08,0.0,0
1769509540.755757,9.83,2.77,7.58,-0.35,0.08,0.03,0
1769509540.759131,9.8,2.74,7.61,-0.38,0.07,0.04,0
1769509540.7612422,9.8,2.74,7.61,-0.4,0.07,0.07,0
1769509540.763962,9.77,2.71,7.65,-0.42,0.06,0.08,0
1769509540.7666738,9.79,2.65,7.58,-0.44,0.06,0.1,0
1769509540.769501,9.78,2.63,7.59,-0.45,0.05,0.12,0
1769509540.772212,9.76,2.57,7.64,-0.46,0.04,0.14,0
1769509540.775012,9.74,2.56,7.64,-0.46,0.04,0.15,0
1769509540.777786,9.71,2.55,7.53,-0.46,0.03,0.17,0
1769509540.780525,9.73,2.43,7.56,-0.46,0.02,0.18,0
1769509540.783299,9.64,2.36,7.58,-0.46,0.01,0.2,0
1769509540.786098,9.64,2.34,7.57,-0.44,-0.01,0.22,0
1769509540.791484,9.6,2.31,7.5,-0.43,-0.03,0.23,0
1769509540.794367,9.56,2.27,7.52,-0.42,-0.04,0.24,0
1769509540.797011,9.51,2.22,7.49,-0.4,-0.06,0.26,0
1769509540.799791,9.44,2.21,7.45,-0.39,-0.07,0.27,0
1769509540.8026712,9.41,2.14,7.36,-0.37,-0.08,0.29,0
1769509540.805342,9.35,2.21,7.34,-0.36,-0.1,0.31,0
1769509540.816574,9.28,2.2,7.32,-0.34,-0.11,0.33,0
1769509540.816727,9.25,2.17,7.31,-0.32,-0.13,0.33,0
1769509540.81685,9.23,2.15,7.34,-0.3,-0.15,0.36,0
1769509540.821906,8.96,2.13,7.13,-0.31,-0.2,0.38,0
1769509540.827461,8.92,2.18,7.07,-0.3,-0.22,0.39,0
1769509540.830221,8.81,2.16,7.01,-0.31,-0.23,0.4,0
1769509540.83302,8.73,2.15,6.95,-0.32,-0.25,0.42,0
1769509540.8357708,8.7,2.14,6.83,-0.33,-0.27,0.42,0
1769509540.838547,8.65,2.1,6.77,-0.34,-0.28,0.43,0
1769509540.841305,8.64,2.07,6.7,-0.35,-0.29,0.44,0
1769509540.844044,8.59,1.99,6.7,-0.36,-0.31,0.44,0
1769509540.846838,8.5,1.96,6.52,-0.37,-0.33,0.45,0
1769509540.849622,8.42,1.82,6.39,-0.38,-0.34,0.46,0
1769509540.852459,8.32,1.74,6.22,-0.38,-0.35,0.46,0
1769509540.85519,8.27,1.68,6.2,-0.39,-0.36,0.46,0
1769509540.8579588,8.26,1.6,6.11,-0.39,-0.37,0.47,0
1769509540.8633249,8.18,1.53,6.04,-0.39,-0.39,0.47,0
1769509540.866091,8.13,1.42,5.88,-0.38,-0.39,0.46,0
1769509540.868852,8.05,1.29,5.75,-0.38,-0.41,0.46,0
1769509540.871638,7.98,1.22,5.69,-0.37,-0.42,0.46,0
1769509540.87439,7.92,1.13,5.61,-0.37,-0.43,0.45,0
1769509540.877182,7.88,1.05,5.45,-0.36,-0.43,0.45,0
1769509540.8799748,7.85,0.97,5.38,-0.34,-0.43,0.44,0
1769509540.882722,7.77,0.9,5.3,-0.33,-0.44,0.44,0
1769509540.885956,7.67,0.82,5.14,-0.32,-0.45,0.43,0
1769509540.888253,7.64,0.74,5.08,-0.31,-0.45,0.42,0
1769509540.8909838,7.54,0.66,5.0,-0.3,-0.46,0.41,0
1769509540.893788,7.48,0.6,4.82,-0.28,-0.46,0.4,0
1769509540.8965771,7.4,0.44,4.72,-0.27,-0.46,0.39,0
1769509540.899254,7.39,0.39,4.59,-0.25,-0.46,0.38,0
1769509540.902155,7.32,0.33,4.54,-0.24,-0.46,0.37,0
1769509540.904956,7.27,0.23,4.4,-0.23,-0.47,0.35,0
1769509540.9102552,7.24,0.25,4.35,-0.21,-0.46,0.34,0
