time,ax,ay,az,gx,gy,gz,label
1770087817.994258,8.82,0.37,-3.81,0.06,-0.0,0.03,0
1770087817.996898,8.71,0.44,-3.79,0.05,-0.01,0.03,0
1770087817.999862,8.73,0.42,-3.7,0.03,-0.02,0.02,0
1770087818.002612,8.81,0.43,-3.62,0.02,-0.04,0.01,0
1770087818.008089,8.98,0.45,-3.79,0.01,-0.05,0.01,0
1770087818.01088,9.04,0.45,-4.02,-0.0,-0.05,0.01,0
1770087818.013563,9.01,0.47,-4.16,-0.0,-0.03,0.03,0
1770087818.0190132,8.85,0.38,-4.12,-0.01,-0.02,0.03,0
1770087818.021891,8.81,0.26,-4.08,-0.01,-0.02,0.02,0
1770087818.02464,8.77,0.16,-4.07,-0.0,-0.01,0.01,0
1770087818.0274198,8.85,0.06,-4.1,0.01,-0.0,0.0,0
1770087818.032898,8.91,-0.02,-4.02,0.03,-0.0,-0.0,0
1770087818.037431,8.94,0.05,-4.0,0.05,-0.0,-0.02,0
1770087818.04019,8.75,0.24,-3.91,0.07,0.01,-0.03,0
1770087818.04294,8.83,0.23,-4.0,0.08,0.02,-0.03,0
1770087818.048407,8.81,0.18,-3.95,0.1,0.01,-0.03,0
1770087818.051188,8.77,0.18,-3.91,0.1,0.01,-0.03,0
1770087818.0539331,8.76,0.18,-3.89,0.11,0.01,-0.04,0
1770087818.0593112,8.72,0.21,-3.87,0.12,-0.0,-0.05,0
1770087818.062229,8.78,0.23,-3.84,0.12,-0.0,-0.05,0
1770087818.065002,8.87,0.28,-3.79,0.13,0.0,-0.05,0
1770087818.0676951,8.88,0.34,-3.76,0.13,-0.01,-0.06,0
1770087818.07324,8.88,0.42,-3.9,0.14,-0.01,-0.05,0
1770087818.076074,8.8,0.41,-3.87,0.13,-0.0,-0.06,0
1770087818.0788229,8.83,0.42,-3.8,0.13,-0.01,-0.06,0
1770087818.08177,8.89,0.51,-3.79,0.12,-0.02,-0.06,0
1770087818.090113,8.91,0.55,-3.81,0.12,-0.03,-0.06,0
1770087818.091403,8.9,0.67,-4.03,0.14,-0.05,-0.04,0
1770087818.094076,8.91,0.7,-4.07,0.14,-0.05,-0.05,0
1770087818.099533,8.93,0.74,-4.05,0.15,-0.05,-0.04,0
1770087818.1022909,8.95,0.73,-4.11,0.16,-0.05,-0.03,0
1770087818.105093,9.0,0.79,-4.16,0.16,-0.05,-0.03,0
1770087818.10796,8.99,0.81,-4.18,0.15,-0.05,-0.03,0
1770087818.113388,9.02,0.91,-4.28,0.15,-0.04,-0.02,0
1770087818.116201,9.03,0.94,-4.26,0.15,-0.04,-0.02,0
1770087818.119024,9.02,0.93,-4.25,0.15,-0.04,-0.01,0
1770087818.124541,8.99,0.93,-4.32,0.14,-0.03,-0.01,0
1770087818.1272929,9.02,0.9,-4.3,0.13,-0.02,-0.0,0
1770087818.1300008,9.04,0.91,-4.24,0.12,-0.02,0.0,0
1770087818.13423,9.03,0.83,-4.33,0.12,-0.02,-0.0,0
1770087818.1397078,8.98,0.81,-4.29,0.09,0.01,0.0,0
1770087818.142417,8.98,0.79,-4.3,0.1,0.02,-0.0,0
1770087818.1451871,9.03,0.77,-4.28,0.1,0.02,0.0,0
