time,ax,ay,az,gx,gy,gz,label
1769509797.933728,4.7,-1.13,6.73,0.58,0.01,0.51,0
1769509797.93631,4.74,-1.12,6.69,0.57,0.03,0.47,0
1769509797.939268,4.72,-1.05,6.63,0.56,0.06,0.44,0
1769509797.942003,4.75,-0.98,6.65,0.56,0.08,0.41,0
1769509797.9447198,4.7,-1.03,6.58,0.58,0.09,0.4,0
1769509797.947493,4.71,-1.1,6.68,0.6,0.1,0.39,0
1769509797.950272,4.9,-1.24,7.24,0.67,0.08,0.38,0
1769509797.955782,5.05,-1.33,7.28,0.72,0.07,0.37,0
1769509797.958536,5.2,-1.42,7.22,0.72,0.06,0.34,0
1769509797.961319,5.41,-1.3,6.97,0.74,0.07,0.31,0
1769509797.964114,5.59,-1.02,6.76,0.77,0.07,0.29,0
1769509797.966849,5.69,-0.9,6.84,0.79,0.07,0.29,0
1769509797.969505,5.78,-0.87,7.06,0.81,0.06,0.27,0
1769509797.972339,5.9,-0.86,7.12,0.82,0.06,0.25,0
1769509797.97506,6.19,-0.71,7.14,0.8,0.05,0.21,0
1769509797.977855,6.44,-0.53,7.04,0.78,0.04,0.18,0
1769509797.9806411,6.85,-0.41,7.04,0.76,0.04,0.16,0
1769509797.983391,7.06,-0.38,7.04,0.73,0.04,0.13,0
1769509797.986141,7.47,-0.21,7.04,0.68,0.04,0.1,0
1769509797.98892,7.72,-0.03,7.01,0.65,0.05,0.08,0
1769509797.992052,7.99,0.16,7.02,0.61,0.05,0.07,0
1769509797.999416,8.3,0.31,7.04,0.56,0.06,0.05,0
1769509798.001042,8.54,0.41,7.04,0.52,0.06,0.04,0
1769509798.001118,8.89,0.51,7.02,0.48,0.08,0.04,0
1769509798.00275,9.22,0.61,7.14,0.42,0.08,0.04,0
1769509798.005387,9.53,0.72,7.16,0.37,0.08,0.04,0
1769509798.008123,9.67,0.81,7.21,0.32,0.08,0.04,0
1769509798.0109608,9.92,0.98,7.18,0.28,0.08,0.04,0
1769509798.013669,10.13,1.05,7.17,0.25,0.07,0.04,0
1769509798.016545,10.32,1.17,7.17,0.2,0.07,0.03,0
1769509798.01923,10.46,1.18,7.2,0.17,0.06,0.03,0
1769509798.022069,10.64,1.19,7.19,0.14,0.05,0.03,0
1769509798.024853,10.77,1.27,7.19,0.1,0.04,0.02,0
1769509798.0276842,10.84,1.4,7.16,0.08,0.03,0.02,0
1769509798.030986,10.93,1.46,7.15,0.06,0.01,0.03,0
1769509798.036914,11.0,1.59,7.16,0.04,-0.01,0.03,0
1769509798.038678,11.0,1.74,7.19,0.02,-0.03,0.03,0
1769509798.0414138,10.96,1.85,7.13,0.01,-0.05,0.03,0
1769509798.044183,10.98,1.93,7.11,0.0,-0.08,0.04,0
1769509798.046995,10.97,2.0,7.05,-0.0,-0.11,0.05,0
1769509798.049749,11.0,2.08,6.95,0.0,-0.14,0.06,0
1769509798.052424,11.01,2.13,6.85,-0.0,-0.17,0.08,0
1769509798.055266,11.02,2.15,6.77,0.01,-0.19,0.11,0
1769509798.0580008,11.04,2.23,6.72,0.02,-0.22,0.12,0
1769509798.061999,11.0,2.3,6.52,0.03,-0.25,0.16,0
1769509798.063594,11.05,2.36,6.47,0.05,-0.27,0.18,0
1769509798.066423,11.01,2.37,6.3,0.07,-0.29,0.2,0
1769509798.0691378,10.95,2.38,6.16,0.09,-0.32,0.22,0
1769509798.071865,10.88,2.4,6.0,0.12,-0.34,0.26,0
1769509798.0745192,10.84,2.45,5.86,0.16,-0.36,0.29,0
1769509798.0800471,10.77,2.45,5.71,0.18,-0.38,0.31,0
1769509798.082866,10.74,2.42,5.55,0.21,-0.4,0.33,0
1769509798.0855172,10.69,2.38,5.4,0.23,-0.42,0.37,0
1769509798.088296,10.6,2.45,5.2,0.26,-0.43,0.39,0
1769509798.091091,10.48,2.37,5.05,0.3,-0.44,0.41,0
1769509798.0938811,10.39,2.35,4.88,0.32,-0.45,0.44,0
1769509798.096673,10.3,2.36,4.61,0.36,-0.46,0.46,0
1769509798.099404,10.21,2.28,4.5,0.38,-0.47,0.5,0
1769509798.102365,10.06,2.23,4.28,0.41,-0.47,0.53,0
1769509798.104914,9.93,2.12,4.13,0.43,-0.48,0.56,0
1769509798.1076832,9.87,2.08,4.0,0.44,-0.48,0.59,0
1769509798.110452,9.79,2.01,3.85,0.45,-0.47,0.61,0
1769509798.113247,9.67,2.01,3.64,0.45,-0.47,0.63,0
1769509798.115968,9.59,1.93,3.5,0.45,-0.47,0.65,0
1769509798.118984,9.38,1.97,3.43,0.43,-0.46,0.67,0
1769509798.12145,9.28,1.92,3.27,0.4,-0.45,0.68,0
1769509798.124387,9.14,1.84,3.14,0.37,-0.44,0.69,0
1769509798.1270971,9.03,1.75,2.96,0.33,-0.43,0.7,0
1769509798.129822,8.95,1.64,2.9,0.29,-0.41,0.7,0
1769509798.132722,8.86,1.48,2.72,0.24,-0.39,0.71,0
1769509798.135308,8.74,1.41,2.66,0.2,-0.36,0.71,0
1769509798.138178,8.62,1.24,2.55,0.14,-0.34,0.71,0
1769509798.140874,8.51,1.04,2.43,0.09,-0.3,0.7,0
1769509798.1437562,8.4,0.83,2.28,0.04,-0.28,0.7,0
1769509798.14909,8.34,0.63,2.23,-0.01,-0.24,0.68,0
1769509798.1518872,8.21,0.43,2.1,-0.05,-0.2,0.66,0
1769509798.154628,8.16,0.2,2.04,-0.09,-0.16,0.64,0
1769509798.157432,8.03,-0.04,1.85,-0.12,-0.12,0.61,0
1769509798.160174,7.93,-0.33,1.84,-0.14,-0.07,0.59,0
1769509798.162953,7.83,-0.56,1.74,-0.16,-0.03,0.55,0
1769509798.16578,7.73,-0.8,1.72,-0.17,0.02,0.52,0
1769509798.168514,7.6,-0.98,1.67,-0.18,0.08,0.49,0
1769509798.171277,7.5,-1.16,1.74,-0.18,0.12,0.46,0
1769509798.1741052,7.4,-1.36,1.67,-0.18,0.17,0.43,0
1769509798.1768498,7.28,-1.53,1.65,-0.17,0.23,0.39,0
