time,ax,ay,az,gx,gy,gz,label
1769509557.4406989,9.17,1.82,6.17,0.61,0.36,-0.53,0
1769509557.443444,9.22,1.89,6.33,0.52,0.38,-0.52,0
1769509557.4462452,9.17,1.6,6.71,0.46,0.37,-0.56,0
1769509557.449156,8.99,1.43,7.18,0.47,0.35,-0.6,0
1769509557.451806,8.94,1.33,7.58,0.49,0.32,-0.62,0
1769509557.454764,8.86,1.21,7.94,0.49,0.26,-0.62,0
1769509557.457522,8.93,1.07,8.04,0.49,0.22,-0.63,0
1769509557.460384,9.13,1.09,8.12,0.5,0.19,-0.63,0
1769509557.4631522,9.36,1.33,8.19,0.5,0.15,-0.64,0
1769509557.465996,9.48,1.71,8.3,0.51,0.12,-0.63,0
1769509557.468765,9.55,2.09,8.35,0.5,0.1,-0.62,0
1769509557.471582,9.6,2.26,8.61,0.49,0.07,-0.59,0
1769509557.474335,9.62,2.43,8.62,0.46,0.05,-0.59,0
1769509557.47708,9.75,2.54,8.78,0.43,0.03,-0.57,0
1769509557.48268,9.94,2.63,8.78,0.4,0.01,-0.55,0
1769509557.485419,10.19,2.81,8.8,0.37,0.01,-0.53,0
1769509557.48819,10.42,3.08,8.45,0.31,0.05,-0.5,0
1769509557.490891,10.67,3.48,8.05,0.21,0.09,-0.47,0
1769509557.493713,10.65,3.62,7.99,0.14,0.14,-0.44,0
1769509557.4964638,10.6,3.63,8.19,0.09,0.18,-0.41,0
1769509557.499255,10.58,3.53,8.34,0.04,0.2,-0.4,0
1769509557.501954,10.55,3.53,8.37,-0.02,0.22,-0.38,0
1769509557.5048058,10.45,3.43,8.36,-0.06,0.23,-0.36,0
1769509557.507551,10.41,3.3,8.38,-0.1,0.24,-0.34,0
1769509557.510319,10.43,3.21,8.39,-0.11,0.23,-0.34,0
1769509557.513109,10.44,3.22,8.45,-0.13,0.22,-0.32,0
1769509557.5158882,10.33,3.34,8.49,-0.13,0.2,-0.29,0
1769509557.5212831,10.23,3.46,8.47,-0.13,0.18,-0.27,0
1769509557.524065,10.15,3.5,8.42,-0.12,0.16,-0.25,0
1769509557.526835,10.08,3.47,8.36,-0.12,0.13,-0.23,0
1769509557.529676,10.1,3.54,8.4,-0.12,0.1,-0.21,0
1769509557.53234,10.13,3.53,8.37,-0.12,0.06,-0.19,0
1769509557.5350242,10.16,3.63,8.38,-0.11,0.02,-0.16,0
1769509557.537826,10.12,3.7,8.25,-0.12,-0.01,-0.14,0
1769509557.540707,10.11,3.72,8.11,-0.12,-0.05,-0.11,0
1769509557.5434182,10.03,3.83,7.97,-0.12,-0.08,-0.09,0
1769509557.5462568,9.96,3.77,7.87,-0.13,-0.12,-0.05,0
1769509557.551641,9.89,3.81,7.79,-0.13,-0.15,-0.03,0
1769509557.5545018,9.89,3.83,7.64,-0.14,-0.19,0.0,0
1769509557.557216,9.83,3.86,7.48,-0.14,-0.23,0.03,0
1769509557.560939,9.83,3.8,7.36,-0.15,-0.25,0.06,0
1769509557.5629172,9.84,3.79,7.23,-0.16,-0.29,0.08,0
1769509557.565541,9.8,3.82,7.13,-0.17,-0.32,0.11,0
1769509557.5709922,9.84,3.82,6.96,-0.17,-0.34,0.13,0
1769509557.573659,9.77,3.72,6.77,-0.17,-0.37,0.16,0
1769509557.576543,9.72,3.66,6.57,-0.16,-0.4,0.18,0
