time,ax,ay,az,gx,gy,gz,label
1769509676.5444329,6.01,-1.49,5.48,0.96,-0.02,0.04,0
1769509676.5472052,6.08,-1.41,5.47,0.96,0.02,0.01,0
1769509676.549859,6.08,-1.45,5.61,0.97,0.04,-0.03,0
1769509676.552585,6.12,-1.47,5.64,0.98,0.06,-0.06,0
1769509676.555495,6.18,-1.51,5.78,0.98,0.07,-0.09,0
1769509676.558141,6.3,-1.52,5.77,0.98,0.09,-0.11,0
1769509676.56091,6.51,-1.46,5.91,0.98,0.1,-0.12,0
1769509676.566318,6.54,-1.3,5.9,0.97,0.1,-0.14,0
1769509676.569152,6.76,-1.21,6.35,0.98,0.09,-0.16,0
1769509676.571956,6.9,-1.11,6.62,1.01,0.07,-0.19,0
1769509676.574754,7.11,-1.01,6.78,0.97,0.06,-0.21,0
1769509676.577461,7.28,-0.9,6.47,0.9,0.06,-0.25,0
1769509676.580275,7.56,-0.59,6.41,0.87,0.07,-0.28,0
1769509676.5830169,7.71,-0.43,6.53,0.84,0.07,-0.31,0
1769509676.588459,7.87,-0.25,6.72,0.79,0.07,-0.32,0
1769509676.59122,8.0,-0.14,6.83,0.74,0.06,-0.33,0
1769509676.593937,8.22,0.02,6.87,0.67,0.06,-0.34,0
1769509676.5967832,8.49,0.13,6.94,0.61,0.04,-0.34,0
1769509676.59953,8.67,0.14,7.03,0.55,0.04,-0.36,0
1769509676.60222,8.94,0.28,7.02,0.48,0.04,-0.36,0
1769509676.604975,9.15,0.4,7.09,0.41,0.03,-0.36,0
1769509676.607751,9.23,0.59,7.19,0.34,0.02,-0.36,0
1769509676.610569,9.41,0.67,7.3,0.27,0.02,-0.37,0
1769509676.613632,9.57,0.76,7.34,0.21,0.01,-0.37,0
1769509676.616134,9.79,0.81,7.44,0.14,-0.0,-0.37,0
1769509676.618793,9.91,0.82,7.47,0.07,-0.01,-0.36,0
1769509676.621632,10.15,0.89,7.58,0.01,-0.02,-0.37,0
1769509676.624326,10.36,0.91,7.52,-0.04,-0.03,-0.37,0
1769509676.627202,10.52,0.97,7.56,-0.09,-0.04,-0.38,0
1769509676.62993,10.7,1.03,7.59,-0.13,-0.05,-0.38,0
1769509676.635336,10.81,1.09,7.64,-0.17,-0.06,-0.38,0
1769509676.638241,10.94,1.19,7.62,-0.19,-0.07,-0.38,0
