ax,ay,az,gx,gy,gz
9.77,1.33,7.82,2.97,0.52,2.12
9.16,2.53,7.8,3.43,1.12,1.65
8.7,6.09,9.56,2.96,1.51,0.83
8.41,8.93,8.37,1.18,1.7,0.16
7.16,8.37,7.75,-0.3,0.72,-0.22
9.19,4.95,5.4,-0.76,-0.46,-0.14
10.56,4.22,4.06,-0.13,-0.58,-0.13
8.94,6.36,5.83,-0.18,-0.47,-0.42
8.09,7.51,7.36,-1.48,-1.03,-0.87
7.96,7.04,7.74,-3.2,-2.03,-1.55
9.31,5.87,7.41,-4.37,-2.8,-1.97
10.94,5.13,7.42,-4.37,-2.95,-2.21
10.81,3.6,7.76,-4.37,-2.93,-2.32
10.9,1.85,7.46,-4.37,-2.94,-2.83
12.69,-0.63,5.43,-4.37,-2.46,-3.92
13.53,-0.59,4.12,-4.37,-1.89,-4.37
11.69,0.9,5.71,-4.37,-1.86,-4.37
9.77,-0.01,5.54,-4.37,-2.4,-4.37
9.45,-1.1,4.66,-4.37,-2.56,-4.37
9.26,0.37,4.79,-4.37,-2.22,-4.37
